restaurant_name,name_id
Taco Bell,76589
Burrito Bistro Mashpee,76590
Mr Kabab,76591
Wendy's,76592
Spinners Pizza & Burrito,76593
BURGER KING,76594
McDonald's,76595
Wendy's,76596
Five Guys,76597
Charleys Philly Steaks,76598
BURGER KING,76599
Auntie Anne's Cape Cod Mall,76600
Pizza Guyz,76601
Sarku,76602
Burrito Bistro,76603
Chick-fil-A,76604
Celi's Pizza,76605
BURGER KING,76606
KFC,76607
BURGER KING,76608
Pizza Shark,76609
Cobie's,76610
Corner Store,76611
Papa Gino's,76612
Wendy's,76613
Iggy's Doughboys & Chowder House,76614
Naughty Dawgs Express,76615
Sabrosa Mexican Grill,76616
BURGER KING,76617
McDonald's,76618
Easton's Beach Snack Bar,76619
Taco Bell,76620
McDonald's,76621
BURGER KING,76622
McDonald's,76623
Downtown Liquors,76624
McDonald's,76625
Wood's Ice Cream,76626
Ben's Chili Dogs & Soft Serve,76627
BURGER KING,76628
Taco Bell,76629
Ming Moon Chinese Restaurant,76630
Wendy's,76631
Bagel Boys,76632
Gansett Wraps,76633
McDonald's,76634
KFC New Bedford,76635
Ma's Donuts & More,76636
Mahoney's Food Cart,76637
Wendy's,76638
McDonald's,76639
KFC Wakefield,76640
McDonald's,76641
BURGER KING,76642
Five Guys,76643
BURGER KING,76644
Taco Bell,76645
Buffalo Wild Wings,76646
Vivvy's Hotdog & Ice Cream,76647
Taco Bell,76648
Buffalo Wild Wings,76649
Boat House,76650
Fresh,76651
Stubby's,76652
Quarterdeck Restaurant,76653
Fat Ronnie's Mv Burgers,76654
Chiller's,76655
Asian Paradise,76656
Kreme 'N Kone,76657
La Choza,76658
Tisberry,76659
A&W,76660
Sweet Izzy,76661
Dog House,76662
One Stop Market & Deli,76663
Corner Store,76664
Royal Palace Restaurant,76665
McDonald's,76666
Wok-N-Roll,76667
Mike's Roast Beef & Pizzeria,76668
BURGER KING,76669
Spinners Pizza & Burrito,76670
Kayak Cookies,76671
McDonald's,76672
BURGER KING,76673
Wendy's,76674
Barnacle Snack Bar,76675
Celi's Pizza,76676
Scottie's Famous Pizza,76677
Honey Dew Donuts Hyannis,76678
KFC Hyannis,76679
Taco Bell,76680
Wendy's,76681
Mr Kabab,76682
McDonald's,76683
Five Guys,76684
Charleys Philly Steaks,76685
BURGER KING,76686
Auntie Anne's Cape Cod Mall,76687
Sarku,76688
Burrito Bistro,76689
Chick-fil-A,76690
Doggz & Hoggz,76691
Dynasty Buffet,76692
Bojangles,76693
BURGER KING,76694
Ghelfi's Candies & Ice Cream of Cape Cod,76695
KFC,76696
Corner Store,76697
BURGER KING,76698
Pizza Shark,76699
Cobie's,76700
McDonald's,76701
Papa Gino's,76702
Burrito Bistro Mashpee,76703
Wendy's,76704
Pizza Guyz,76705
BURGER KING,76706
Bob's Sub & Cone,76707
Lobster & Chowder House,76708
McDonald's,76709
P.j.'s Family Restaurant,76710
Naughty Dawgs Express,76711
McDonald's,76712
BURGER KING,76713
Taco Bell,76714
McDonald's,76715
McDonald's,76716
Cape Cod Lobster Rolls,76717
BURGER KING,76718
Taco Bell,76719
Wendy's,76720
Mahoney's Food Cart,76721
Wendy's,76722
McDonald's,76723
McDonald's,76724
Taco Bell,76725
KFC East Wareham,76726
KFC New Bedford,76727
BURGER KING,76728
It's Just Wings,76729
BURGER KING,76730
Vivvy's Hotdog & Ice Cream,76731
Buffalo Wild Wings,76732
Taco Bell,76733
Popeyes,76734
McDonald's,76735
Wood's Ice Cream,76736
Adriana's Mexican Restaurant,76737
Munch Box,76738
Buffalo Wild Wings,76739
Johns Drive-In,76740
Bex Waffles,76741
Crown Fried Chicken,76742
BURGER KING,76743
Charlie's Hot Dogs,76744
Dees Hot Dogs,76745
McDonald's,76746
Red Apple Chinese Restaurant,76747
McDonald's,76748
Taco Bell,76749
Jenny's Giant Burger,76750
Redwood Drive-In,76751
McDonald's,76752
KFC Ukiah,76753
Taco Bell,76754
Carl's Junior,76755
In-N-Out Burger,76756
Jack in The Box,76757
Taco Bell,76758
McDonald's,76759
McDonald's,76760
BURGER KING,76761
BURGER KING,76762
Jack in The Box,76763
Willits Taco House,76764
Moe's Eagles Nest Deli,76765
McDonald's,76766
KFC,76767
Taco Bell,76768
BURGER KING,76769
Taco Bell,76770
KFC Lakeport,76771
McDonald's,76772
Burger Time,76773
Howling Dog Cafe,76774
Jack in The Box,76775
Carl's Junior,76776
Guerneville Taco Truck,76777
Foster's Freeze,76778
Gyrotonic Healdburg,76779
Carl's Junior,76780
McDonald's,76781
Carr's Drive In,76782
Airport Deli & Market,76783
McDonald's,76784
Arby's,76785
Eugene Burger Management Corporation,76786
Taco Bell,76787
Castaneda's,76788
McDonald's,76789
A&W,76790
KFC Windsor,76791
Panda Express,76792
Burger Time,76793
BURGER KING,76794
Taco Bell,76795
Carl's Junior,76796
Carl's Junior,76797
Jack in The Box,76798
McDonald's,76799
Taco Bell,76800
Fosters Freeze,76801
BURGER KING,76802
KFC Lower Lake,76803
Buns & Burgers,76804
McDonald's,76805
Taco Bell,76806
BURGER KING,76807
Nacho Mama,76808
Jack in The Box,76809
Sequoia Burger,76810
Taco Bell,76811
McDonald's,76812
El Pollo Loco,76813
Carl's Junior,76814
Port of Subs,76815
KFC Santa Rosa,76816
Deb's Great American Hamburger,76817
Jack in The Box,76818
In-N-Out Burger,76819
Habit Burger Grill,76820
KFC Santa Rosa,76821
Carl's Junior,76822
BURGER KING,76823
Five Guys,76824
Panda Express,76825
Panda Express,76826
Taco Bell,76827
Taco Bell,76828
Popeyes,76829
K&A Takeaway,76830
Chick-fil-A,76831
McDonald's,76832
Fosters Freeze,76833
Jack in The Box,76834
BURGER KING,76835
Panda Express,76836
Cinnabon Santa Rosa,76837
Auntie Anne's Santa Rosa,76838
Panda Express,76839
Fosters Freeze,76840
Wendy's,76841
Taco Bell,76842
BURGER KING,76843
KFC Lakeport,76844
Taco Bell,76845
McDonald's,76846
Jack in The Box,76847
Howling Dog Cafe,76848
Burger Time,76849
Carl's Junior,76850
Foster's Freeze,76851
Moe's Eagles Nest Deli,76852
Jack in The Box,76853
BURGER KING,76854
McDonald's,76855
Taco Bell,76856
KFC,76857
McDonald's,76858
KFC Ukiah,76859
Taco Bell,76860
Carl's Junior,76861
In-N-Out Burger,76862
McDonald's,76863
Burger Time,76864
Redwood Drive-In,76865
Taco Bell,76866
Carl's Junior,76867
Jack in The Box,76868
McDonald's,76869
Fosters Freeze,76870
KFC Lower Lake,76871
Gyrotonic Healdburg,76872
Carl's Junior,76873
McDonald's,76874
McDonald's,76875
Taco Bell,76876
Eugene Burger Management Corporation,76877
Taco Bell,76878
McDonald's,76879
BURGER KING,76880
Castaneda's,76881
Jack in The Box,76882
Arby's,76883
Willits Taco House,76884
Guerneville Taco Truck,76885
McDonald's,76886
Panda Express,76887
A&W,76888
KFC Windsor,76889
BURGER KING,76890
Carl's Junior,76891
Carr's Drive In,76892
Calistoga Creamery,76893
Buns & Burgers,76894
Puerto Vallarta Market,76895
Taco Bell,76896
McDonald's,76897
El Pollo Loco,76898
Carl's Junior,76899
KFC Santa Rosa,76900
Jack in The Box,76901
Taco Bell,76902
BURGER KING,76903
In-N-Out Burger,76904
Jack in The Box,76905
Five Guys,76906
Panda Express,76907
Habit Burger Grill,76908
Taco Bell,76909
Port of Subs,76910
Chick-fil-A,76911
McDonald's,76912
BURGER KING,76913
McDonald's,76914
Fosters Freeze,76915
BURGER KING,76916
Panda Express,76917
KFC Santa Rosa,76918
Cinnabon Santa Rosa,76919
Carl's Junior,76920
Auntie Anne's Santa Rosa,76921
Taco Bell,76922
BURGER KING,76923
BURGER KING,76924
Panda Express,76925
Panda Express,76926
Taco Bell,76927
Fosters Freeze,76928
Jack in The Box,76929
Popeyes,76930
Carl's Junior,76931
Togo's Sandwiches,76932
Farmer's Lane Plaza,76933
Jack in The Box,76934
Taco Bell,76935
Wendy's,76936
McDonald's,76937
Taco Bell,76938
Jack in The Box,76939
Taco Bell,76940
Wendy's,76941
Cinnabon Pilot Travel Center-Dunnigan,76942
BURGER KING,76943
Carl's Junior,76944
Taco Bell,76945
Roberta's Taqueria,76946
BURGER KING,76947
McDonald's,76948
La Villa Mexican Fast Food,76949
Arby's,76950
BURGER KING,76951
Jeff's Freezette,76952
The Dawg House Deli & Cafe,76953
McDonald's,76954
Costa Vida,76955
Buffalo Wild Wings,76956
Del Taco,76957
McDonald's,76958
Jack in The Box,76959
Carl's Junior,76960
Taco Bell,76961
BURGER KING,76962
Carl's Junior,76963
McDonald's,76964
Wendy's,76965
BURGER KING,76966
In-N-Out Burger,76967
It's Just Wings,76968
Wienerschnitzel,76969
The Sandwich Spot,76970
Porky's,76971
El Pollo Loco,76972
Jack in The Box,76973
Auntie Anne's Yuba Sutter Mall,76974
Cinnabon Yuba Sutter Mall,76975
McDonald's,76976
Popeyes,76977
Long John Silver's,76978
Taco Bell,76979
BURGER KING,76980
KFC Yuba City,76981
Big Dawgs Burgers,76982
McDonald's,76983
Jimboy's Tacos,76984
Taco Bell,76985
Jack in The Box,76986
Panda Express,76987
BURGER KING,76988
Carl's Junior,76989
Taco Bell,76990
BURGER KING,76991
Popeyes,76992
Togo's,76993
BURGER KING,76994
Taco Bell,76995
Popeyes,76996
Arby's,76997
McDonald's,76998
Carl's Junior,76999
KFC Woodland,77000
Jack in The Box,77001
McDonald's,77002
Carl's Junior,77003
Taco Bell,77004
Woodland California,77005
BURGER KING,77006
El Patio,77007
Jack in The Box,77008
In-N-Out Burger,77009
Jimboy's Tacos,77010
Panda Express,77011
Taco Bell,77012
McDonald's,77013
BURGER KING,77014
Taco Bell,77015
Squeeze Inn,77016
Freshii,77017
Panda Express,77018
Dos Coyotes,77019
BURGER KING,77020
Taco Bell,77021
BURGER KING,77022
Togo's,77023
Panda Express,77024
Chickpeas,77025
KFC Lower Lake,77026
Fosters Freeze,77027
McDonald's,77028
Carl's Junior,77029
Jack in The Box,77030
Carl's Junior,77031
BURGER KING,77032
Taco Bell,77033
Taco Bell,77034
BURGER KING,77035
Jack in The Box,77036
Jimboy's Tacos,77037
Wienerschnitzel,77038
McDonald's,77039
Taco Bell,77040
KFC,77041
Taco Tree,77042
Carl's Junior,77043
Wendy's,77044
Del Taco,77045
McDonald's,77046
BURGER KING,77047
Panda Express,77048
Chick-fil-A,77049
KFC Auburn,77050
Carl's Junior,77051
Sourdough & Company,77052
Taco Bell,77053
Taco Bell,77054
Taco Bell,77055
McDonald's,77056
Togo's,77057
In-N-Out Burger,77058
Taco Tree,77059
Wiener Works,77060
Street Pine,77061
Carl's Junior,77062
Gyro-Stabilized Systems,77063
Big A Rootbeer Drive In,77064
BURGER KING,77065
Taco Bell,77066
Panda Express,77067
Taco Bell,77068
Jack in The Box,77069
BURGER KING,77070
Jimboy's Tacos,77071
KFC Grass Valley,77072
McDonald's,77073
Taco Bell,77074
McDonald's,77075
Carl's Junior,77076
McDonald's,77077
Noodles & Company,77078
McDonald's,77079
BURGER KING,77080
In-N-Out Burger,77081
Panda Express,77082
Jimboy's Tacos,77083
Chick-fil-A,77084
Del Taco,77085
Jack in The Box,77086
McDonald's,77087
Lazy Dog Confections,77088
Calla Lily Crepes,77089
Taco Bell,77090
A&W,77091
KFC Lincoln,77092
Panda Express,77093
Togo's Sandwiches,77094
Carl's Junior,77095
In-N-Out Burger,77096
Adalberto's Mexican Foods,77097
A&W,77098
KFC,77099
Jack in The Box,77100
Arby's,77101
Taco Bell,77102
Taco Bell,77103
Carl's Junior,77104
Panda Express,77105
McDonald's,77106
Taco Bell,77107
Taco Bell,77108
Panda Express,77109
Edwin's,77110
Fatburger,77111
Mama Thai Express,77112
Tom's Burgers & Frosty,77113
Spanky's Pizza,77114
Jack in The Box,77115
Togo's,77116
KFC Rocklin,77117
McDonald's,77118
The Corner Spot,77119
Carl's Junior,77120
El Pollo Loco,77121
Carl's Junior,77122
In-N-Out Burger,77123
Jimboy's Tacos,77124
It's Just Wings,77125
Carl's Junior,77126
Buffalo Wild Wings,77127
Charleys Philly Steaks,77128
In-N-Out Burger,77129
El Pollo Loco,77130
Shake Shack Galleria at Roseville,77131
Super Tacos,77132
Taqueria Jimenez,77133
Cinnabon Stateline,77134
Neighborhood Burgers,77135
Big Daddy's Burgers,77136
Yellow Submarine,77137
McDonald's,77138
Panda Express,77139
Fatburger,77140
Five Guys,77141
KFC,77142
Whole Foods Market,77143
Social House Craft Sandwiches,77144
Thai Asian,77145
Sno-Flake Drive-In,77146
Taco Bell,77147
Jack in The Box,77148
Izzy's Burger Spa,77149
Burger Lounge,77150
KFC,77151
McDonald's,77152
Taco Bell,77153
Arby's,77154
Super Burrito,77155
McDonald's,77156
Panda Express,77157
McDonald's,77158
In-N-Out Burger,77159
Five Guys,77160
Del Taco,77161
It's Just Wings,77162
Jack in The Box,77163
Taco Bell,77164
KFC Gardnerville,77165
BURGER KING,77166
Chick-fil-A,77167
Taco Taqueria,77168
Wendy's,77169
Taco Bell,77170
McDonald's,77171
Buffalo Wild Wings,77172
Jack in The Box,77173
Char-Pit,77174
Sweet Tahoe Time,77175
Taco Bell,77176
Arby's,77177
Jack in The Box,77178
Playa Azul Mexican Restaurant,77179
T's Mesquite Rotisserie,77180
Hamburger Delite,77181
McDonald's,77182
KFC Carson City,77183
Wendy's,77184
BURGER KING,77185
El Pollo Loco,77186
Taco Bell,77187
McDonald's,77188
Jack in The Box,77189
Del Taco,77190
Taco Bell,77191
Togo's,77192
Summit Swirl,77193
McDonald's,77194
Panda Express,77195
Taco Bell,77196
Taco Bell,77197
Jack in The Box,77198
Taco Bell,77199
McDonald's,77200
Taco Bell,77201
Burger Company,77202
KFC Reno,77203
Carl's Junior,77204
Del Taco,77205
Jack in The Box,77206
MRB Holdings,77207
McDonald's,77208
Taco Bell,77209
Wendy's,77210
Panda Express,77211
McDonald's,77212
In-N-Out Burger,77213
BURGER KING,77214
El Pollo Loco,77215
Taco Bell,77216
Raising Cane's,77217
Del Taco,77218
KFC Reno,77219
Carl's Junior,77220
Panda Express,77221
Cinnabon Meadowood Mall,77222
Jack in The Box,77223
Auntie Anne's Meadowood Mall,77224
Charleys Cheesesteaks,77225
McDonald's,77226
Five Guys,77227
McDonald's,77228
Jack in The Box,77229
Hunan Buffet,77230
McDonald's,77231
BURGER KING,77232
KFC Fallon,77233
Taco Bell,77234
Jack in The Box,77235
McDonald's,77236
Creamland Country Market,77237
Jo's Stillwater Tea Room,77238
Jack in The Box,77239
Taco Bell,77240
Burger Company,77241
McDonald's,77242
Wong's Chinese Fast Food,77243
BURGER KING,77244
KFC Gardnerville,77245
Taco Bell,77246
Jack in The Box,77247
Taco Bell,77248
McDonald's,77249
Super Burrito,77250
El Pollo Loco,77251
Arby's,77252
Walker Burger,77253
In-N-Out Burger,77254
Del Taco,77255
McDonald's,77256
Buffalo Wild Wings,77257
Jack in The Box,77258
It's Just Wings,77259
Five Guys,77260
Chick-fil-A,77261
Wendy's,77262
Taco Bell,77263
Panda Express,77264
McDonald's,77265
Arby's,77266
Playa Azul Mexican Restaurant,77267
McDonald's,77268
Jack in The Box,77269
Del Taco,77270
Jack in The Box,77271
McDonald's,77272
KFC Carson City,77273
Wendy's,77274
BURGER KING,77275
KFC Fernley,77276
BURGER KING,77277
Taco Bell,77278
Jack in The Box,77279
McDonald's,77280
Taco Bell,77281
Cinnabon Flying J-Fernley,77282
Wendy's,77283
Arby's,77284
Taco Bell,77285
BURGER KING,77286
Taco Bell,77287
McDonald's,77288
Taco Bell,77289
McDonald's,77290
Del Taco,77291
Jack in The Box,77292
KFC Reno,77293
Carl's Junior,77294
MRB Holdings,77295
Neighborhood Burgers,77296
Thai Asian,77297
Taco Bell,77298
McDonald's,77299
Fatburger,77300
Cinnabon Stateline,77301
Social House Craft Sandwiches,77302
Panda Express,77303
Super Tacos,77304
Taqueria Jimenez,77305
Wendy's,77306
McDonald's,77307
KFC,77308
Five Guys,77309
Panda Express,77310
Whole Foods Market,77311
Big Daddy's Burgers,77312
BURGER KING,77313
In-N-Out Burger,77314
McDonald's,77315
El Pollo Loco,77316
Wendy's,77317
McDonald's,77318
Del Taco,77319
Wendy's,77320
McDonald's,77321
Wong's Chinese Fast Food,77322
Creamland Country Market,77323
Jo's Stillwater Tea Room,77324
Jack in The Box,77325
Jack in The Box,77326
McDonald's,77327
Taco Bell,77328
KFC Fallon,77329
McDonald's,77330
BURGER KING,77331
Hunan Buffet,77332
McDonald's,77333
BURGER KING,77334
A&W Mizpah,77335
KFC Fernley,77336
Jack in The Box,77337
Taco Bell,77338
BURGER KING,77339
McDonald's,77340
Cinnabon Flying J-Fernley,77341
Wendy's,77342
Arby's,77343
Burger Barn,77344
Jolly Kone,77345
McDonald's,77346
Burger Company,77347
Walker Burger,77348
Jack in The Box,77349
Taco Bell,77350
Taco Bell,77351
BURGER KING,77352
BURGER KING,77353
KFC Gardnerville,77354
Taco Bell,77355
Jack in The Box,77356
Taco Bell,77357
Mono Cone,77358
El Pollo Loco,77359
McDonald's,77360
Del Taco,77361
Jack in The Box,77362
Playa Azul Mexican Restaurant,77363
Jack in The Box,77364
Buffalo Wild Wings,77365
McDonald's,77366
McDonald's,77367
Jack in The Box,77368
Super Burrito,77369
Arby's,77370
Taco Bell,77371
Wendy's,77372
Arby's,77373
Chick-fil-A,77374
Del Taco,77375
In-N-Out Burger,77376
It's Just Wings,77377
McDonald's,77378
Five Guys,77379
Panda Express,77380
KFC Carson City,77381
Wendy's,77382
McDonald's,77383
BURGER KING,77384
Taco Bell,77385
Taco Bell,77386
McDonald's,77387
Wendy's,77388
McDonald's,77389
Del Taco,77390
Del Taco,77391
Jack in The Box,77392
McDonald's,77393
Taco Bell,77394
KFC Reno,77395
MRB Holdings,77396
Carl's Junior,77397
Taco Bell,77398
McDonald's,77399
Taco Bell,77400
Chick-fil-A,77401
Popeyes,77402
Panda Express,77403
Buffalo Wild Wings,77404
Panda Express,77405
Carl's Junior,77406
McDonald's,77407
El Pollo Loco,77408
Wendy's,77409
Jimboy's Tacos,77410
A&W,77411
Wendy's,77412
Wienerschnitzel,77413
BURGER KING,77414
KFC Sparks,77415
Wendy's,77416
Jack in The Box,77417
BURGER KING,77418
McDonald's,77419
BURGER KING,77420
A&W Mizpah,77421
McDonald's,77422
Wong's Chinese Fast Food,77423
Creamland Country Market,77424
Jo's Stillwater Tea Room,77425
Jack in The Box,77426
Jack in The Box,77427
McDonald's,77428
Taco Bell,77429
KFC Fallon,77430
McDonald's,77431
BURGER KING,77432
Hunan Buffet,77433
McDonald's,77434
McDonald's,77435
TacoTime,77436
Hunter's Drive Thru,77437
Carl's Junior,77438
McDonald's,77439
McDonald's,77440
KFC Fernley,77441
Cinnabon Flying J-Fernley,77442
Jack in The Box,77443
Taco Bell,77444
McDonald's,77445
BURGER KING,77446
Build A Burger,77447
Wendy's,77448
Arby's,77449
Taco Bell,77450
Burger Barn,77451
Jolly Kone,77452
Mono Cone,77453
KFC Bishop,77454
Taco Bell,77455
El Pollo Loco,77456
Carl's Junior,77457
McDonald's,77458
Jack in The Box,77459
Walker Burger,77460
Taco Bell,77461
BURGER KING,77462
Burger Company,77463
Jack in The Box,77464
Taco Bell,77465
Carl's Junior,77466
Taco Bell,77467
BURGER KING,77468
McDonald's,77469
Cinnabon Flying J-Winnemucca,77470
Taco Bell,77471
McDonald's,77472
Jack in The Box,77473
Stellar Brew & Natural Cafe,77474
Carl's Junior,77475
Taco Bell,77476
KFC Elko,77477
Arby's,77478
Jack in The Box,77479
BURGER KING,77480
Cinnabon Maverik-Elko,77481
McDonald's,77482
Wendy's,77483
McDonald's,77484
Wendy's,77485
TacoTime,77486
BURGER KING,77487
Arctic Circle Restaurant,77488
Taco Bell,77489
BURGER KING,77490
KFC Gardnerville,77491
Taco Bell,77492
Jack in The Box,77493
El Pollo Loco,77494
McDonald's,77495
Del Taco,77496
Jack in The Box,77497
Playa Azul Mexican Restaurant,77498
Jack in The Box,77499
Arby's,77500
Jack in The Box,77501
Buffalo Wild Wings,77502
McDonald's,77503
McDonald's,77504
Taco Bell,77505
Wendy's,77506
KFC Carson City,77507
Wendy's,77508
Chick-fil-A,77509
Wendy's,77510
McDonald's,77511
Del Taco,77512
McDonald's,77513
TacoTime,77514
Hunter's Drive Thru,77515
Carl's Junior,77516
McDonald's,77517
A&W Mizpah,77518
BURGER KING,77519
Build A Burger,77520
Chester's Chicken,77521
McDonald's,77522
J & J Fast Food & Restaurant,77523
Taco Bell,77524
KFC Elko,77525
Arby's,77526
Jack in The Box,77527
BURGER KING,77528
Cinnabon Maverik-Elko,77529
Wendy's,77530
McDonald's,77531
Wendy's,77532
McDonald's,77533
TacoTime,77534
BURGER KING,77535
Arctic Circle Restaurant,77536
Wong's Chinese Fast Food,77537
McDonald's,77538
Creamland Country Market,77539
Jo's Stillwater Tea Room,77540
Jack in The Box,77541
Jack in The Box,77542
McDonald's,77543
Taco Bell,77544
KFC Fallon,77545
McDonald's,77546
BURGER KING,77547
Hunan Buffet,77548
McDonald's,77549
McDonald's,77550
SUBWAY SUBWAY/Burger KING,77551
Arby's,77552
2nd Street Deli,77553
McDonald's,77554
BURGER KING,77555
Taco Bell,77556
Taco Bell,77557
Carl's Junior,77558
BURGER KING,77559
McDonald's,77560
Cinnabon Flying J-Winnemucca,77561
Taco Bell,77562
Jack in The Box,77563
Big Boy,77564
McDonald's,77565
KFC Bishop,77566
Taco Bell,77567
El Pollo Loco,77568
Carl's Junior,77569
McDonald's,77570
Jack in The Box,77571
KFC Fernley,77572
Cinnabon Flying J-Fernley,77573
Jack in The Box,77574
Taco Bell,77575
McDonald's,77576
BURGER KING,77577
Wendy's,77578
Arby's,77579
Burger Barn,77580
Jolly Kone,77581
Panda Express,77582
Silver Silo Bakery & Espresso,77583
Carl's Junior,77584
Alfredo's A Mexican Food,77585
Arctic Circle Restaurant,77586
Wendy's,77587
BURGER KING,77588
McDonald's,77589
Arby's,77590
KFC Cedar City,77591
Taco Bell,77592
Island Grinds,77593
McDonald's,77594
Wendy's,77595
Arby's,77596
McDonald's,77597
Roberto's Taco Shop,77598
Del Taco,77599
Brad's Food Hut,77600
Taco Bell,77601
Panda Express,77602
Carl's Junior,77603
Chick-fil-A,77604
Sub Zero Nitrogen Ice Cream,77605
Jack in The Box,77606
It's Just Wings,77607
Panda Express,77608
Carl's Junior,77609
McDonald's,77610
TacoTime,77611
Hunter's Drive Thru,77612
J & J Fast Food & Restaurant,77613
Chester's Chicken,77614
2nd Street Deli,77615
Arby's,77616
McDonald's,77617
BURGER KING,77618
McDonald's,77619
Build A Burger,77620
Delta Freeze,77621
Taco Bell,77622
KFC Elko,77623
Wendy's,77624
McDonald's,77625
Wendy's,77626
BURGER KING,77627
Arby's,77628
Jack in The Box,77629
Cinnabon Maverik-Elko,77630
McDonald's,77631
TacoTime,77632
BURGER KING,77633
Arctic Circle Restaurant,77634
Wendy's,77635
Carl's Junior,77636
McDonald's,77637
A&W Mizpah,77638
Burger KING Inside Shell Station,77639
BURGER KING,77640
Carl's Junior,77641
Alfredo's A Mexican Food,77642
Arctic Circle Restaurant,77643
Silver Silo Bakery & Espresso,77644
Panda Express,77645
Wendy's,77646
BURGER KING,77647
McDonald's,77648
Arby's,77649
KFC Cedar City,77650
Taco Bell,77651
Brad's Food Hut,77652
Chick-fil-A,77653
Hermies,77654
Teriyaki Grill,77655
McDonald's,77656
Del Taco,77657
Panda Express,77658
Taco Bell,77659
Jack in The Box,77660
It's Just Wings,77661
Sub Zero Nitrogen Ice Cream,77662
TacoTime,77663
Taco Bell,77664
Hamburger Patty's,77665
Taco John's,77666
Costa Vida,77667
BURGER KING,77668
Iceberg Drive Inn,77669
Cinnabon Maverik-Fillmore,77670
Carl's Junior,77671
McDonald's,77672
SUBWAY SUBWAY/Burger KING,77673
Island Grinds,77674
Wendy's,77675
McDonald's,77676
Arby's,77677
Carl's Junior,77678
Artic Circle,77679
Taco Bell,77680
Panda Express,77681
Neto's Bakery Panaderia,77682
Marv's Drive-In,77683
Del Taco,77684
Great Harvest of Saint George Utah,77685
Taco Bell,77686
Turmeric Fresh Indian Grill,77687
TacoTime,77688
McDonald's,77689
A&W,77690
Frostop,77691
Cinnabon Maverik-Saint George-Temporarily Closed,77692
Arctic Circle,77693
Arby's,77694
Wendy's,77695
Taco Bell,77696
It's Just Wings,77697
Capriottis,77698
In-N-Out Burger,77699
BURGER KING,77700
Del Taco,77701
Panda Express,77702
Jack in The Box,77703
El Pollo Loco,77704
Carl's Junior,77705
McDonald's,77706
Hunter's Drive Thru,77707
TacoTime,77708
McDonald's,77709
Delta Freeze,77710
Wendy's,77711
Carl's Junior,77712
McDonald's,77713
Taco John's,77714
Costa Vida,77715
BURGER KING,77716
Iceberg Drive Inn,77717
Cinnabon Maverik-Fillmore,77718
Burger KING Inside Shell Station,77719
Carl's Junior,77720
J & J Fast Food & Restaurant,77721
Taco Bell,77722
Carl's Junior,77723
Carl's Junior,77724
Carl's Junior,77725
Hamburger Patty's,77726
Alfredo's A Mexican Food,77727
Arctic Circle Restaurant,77728
Wendy's,77729
KFC Richfield,77730
Costa Vida,77731
Wendy's,77732
BURGER KING,77733
McDonald's,77734
Brad's Food Hut,77735
Arby's,77736
KFC Cedar City,77737
Taco Bell,77738
Arby's,77739
Silver Silo Bakery & Espresso,77740
Hermies,77741
Sandi's Drive-In,77742
TacoTime,77743
McDonald's,77744
Munchies,77745
BURGER KING,77746
Chick-fil-A,77747
Teriyaki Grill,77748
Panda Express,77749
Del Taco,77750
TacoTime,77751
McDonald's,77752
Panda Express,77753
It's Just Wings,77754
Taco Bell,77755
Jack in The Box,77756
Sub Zero Nitrogen Ice Cream,77757
The Hot Spot,77758
BURGER KING,77759
Carl's Junior,77760
Arby's,77761
Wanderlust Cowgirl Coffee,77762
Henrie's Hideout,77763
Grandma's Hamburger Hut,77764
Big Fish Family Restaurant,77765
2nd Street Deli,77766
BURGER KING,77767
McDonald's,77768
Arby's,77769
BURGER KING,77770
Mouth Burgers Big,77771
Nebo Queen,77772
Wendy's,77773
Arby's,77774
TacoTime,77775
Kz'Freeway,77776
Chester's Chicken,77777
A&W,77778
Blimpie,77779
Panda Express,77780
Marv's Drive-In,77781
Del Taco,77782
Neto's Bakery Panaderia,77783
Wendy's,77784
Island Grinds,77785
McDonald's,77786
Carl's Junior,77787
Artic Circle,77788
Taco Bell,77789
Arby's,77790
McDonald's,77791
McDonald's,77792
Arby's,77793
Wendy's,77794
Costa Vida,77795
Malt Shop,77796
Kolob General Store,77797
Taco Bell,77798
Del Taco,77799
In-N-Out Burger,77800
McDonald's,77801
Delta Freeze,77802
Taco John's,77803
Costa Vida,77804
BURGER KING,77805
Iceberg Drive Inn,77806
Cinnabon Maverik-Fillmore,77807
Carl's Junior,77808
Carl's Junior,77809
Carl's Junior,77810
Wendy's,77811
KFC Richfield,77812
Costa Vida,77813
Arby's,77814
TacoTime,77815
Sandi's Drive-In,77816
McDonald's,77817
Munchies,77818
BURGER KING,77819
Wendy's,77820
Carl's Junior,77821
McDonald's,77822
Burger KING Inside Shell Station,77823
The Hot Spot,77824
BURGER KING,77825
Carl's Junior,77826
Arby's,77827
Kz'Freeway,77828
BURGER KING,77829
Taco Bell,77830
Mouth Burgers Big,77831
McDonald's,77832
Nebo Queen,77833
Malt Shop,77834
Wendy's,77835
Arby's,77836
TacoTime,77837
Hamburger Patty's,77838
Wanderlust Cowgirl Coffee,77839
Henrie's Hideout,77840
Grandma's Hamburger Hut,77841
Big Fish Family Restaurant,77842
Carl's Junior,77843
Alfredo's A Mexican Food,77844
Arctic Circle Restaurant,77845
Brad's Food Hut,77846
Reel Bites Cafe,77847
Dairy Freez,77848
Hermies,77849
McDonald's,77850
Taco Bell,77851
KFC Cedar City,77852
