lat,lon,postion_id
40.585147,-98.412087,4472
38.936788,-99.559791,4473
40.593018,-98.399883,4474
40.13585,-97.181528,4475
40.600973,-98.391801,4476
40.602034,-98.391618,4477
40.507597,-98.95193,4478
40.147586,-97.171654,4479
40.615525,-98.381986,4480
40.61824,-98.383811,4481
40.160637,-97.170848,4482
40.621975,-98.383842,4483
39.089449,-96.976749,4484
38.976745,-97.019146,4485
38.347351,-98.214055,4486
38.358376,-98.759189,4487
38.361385,-98.779176,4488
38.361325,-98.784014,4489
38.361111,-98.78573,4490
38.362163,-98.790616,4491
38.361383,-98.7875,4492
38.362283,-98.791714,4493
38.361383,-98.788118,4494
38.361381,-98.792552,4495
38.361104,-98.794757,4496
40.537807,-97.587782,4497
40.437552,-99.367608,4498
40.437611,-99.367626,4499
39.784879,-98.203165,4500
39.555641,-97.657877,4501
39.563138,-97.657883,4502
39.560193,-97.656937,4503
40.01987,-98.0705,4504
38.881568,-98.85653,4505
38.865429,-98.85357,4506
39.755694,-99.321983,4507
38.87833,-97.611014,4508
38.827624,-97.635594,4509
38.833172,-97.625544,4510
38.827685,-97.633331,4511
38.832136,-97.625555,4512
38.840113,-97.606151,4513
38.826836,-97.624519,4514
38.835702,-97.60876,4515
38.840133,-97.594463,4516
38.828259,-97.594645,4517
38.815671,-97.61237,4518
38.827369,-97.594519,4519
38.826194,-97.594608,4520
38.826731,-97.593545,4521
38.802057,-97.613658,4522
38.802944,-97.611998,4523
38.80062,-97.611786,4524
38.801425,-97.609372,4525
38.809323,-97.594659,4526
38.793801,-97.615059,4527
38.792203,-97.613551,4528
38.791547,-97.613491,4529
38.788389,-97.613088,4530
38.789074,-97.607251,4531
38.782562,-97.614189,4532
38.781951,-97.61409,4533
38.783094,-97.611875,4534
38.781296,-97.613824,4535
39.380063,-97.124153,4536
38.901439,-99.318474,4537
38.895507,-99.316849,4538
38.894353,-99.317128,4539
38.894522,-99.318611,4540
38.888078,-99.317165,4541
38.881238,-99.31832,4542
38.878994,-99.31817,4543
38.874535,-99.317316,4544
38.873795,-99.317334,4545
38.873548,-99.318387,4546
38.870472,-99.317356,4547
38.869971,-99.318418,4548
38.872547,-99.335444,4549
40.104536,-99.368335,4550
38.920077,-97.260825,4551
38.938485,-97.214365,4552
38.937462,-97.214483,4553
40.519979,-98.053935,4554
38.937698,-97.213221,4555
38.930475,-97.214422,4556
38.914009,-97.213586,4557
40.133312,-99.454257,4558
38.580495,-97.668715,4559
40.56838,-98.3933,4560
40.570063,-98.392823,4561
40.57279,-98.392882,4562
40.576179,-98.392178,4563
40.577661,-98.39296,4564
40.5798,-98.392783,4565
40.580267,-98.39203,4566
40.584949,-98.373633,4567
40.584944,-98.391525,4568
40.585147,-98.412087,4569
38.936788,-99.559791,4570
40.593018,-98.399883,4571
40.13585,-97.181528,4572
40.600973,-98.391801,4573
40.602034,-98.391618,4574
40.507597,-98.95193,4575
40.147586,-97.171654,4576
40.615525,-98.381986,4577
40.61824,-98.383811,4578
40.160637,-97.170848,4579
40.621975,-98.383842,4580
39.089449,-96.976749,4581
38.976745,-97.019146,4582
38.347351,-98.214055,4583
38.358376,-98.759189,4584
38.361385,-98.779176,4585
38.361325,-98.784014,4586
38.361111,-98.78573,4587
38.362163,-98.790616,4588
38.361383,-98.7875,4589
38.362283,-98.791714,4590
38.361383,-98.788118,4591
38.361381,-98.792552,4592
38.361104,-98.794757,4593
40.537807,-97.587782,4594
40.437552,-99.367608,4595
39.784879,-98.203165,4596
39.555641,-97.657877,4597
39.563138,-97.657883,4598
39.560193,-97.656937,4599
40.01987,-98.0705,4600
38.881568,-98.85653,4601
38.865429,-98.85357,4602
39.755694,-99.321983,4603
38.87833,-97.611014,4604
38.827624,-97.635594,4605
38.833172,-97.625544,4606
38.827685,-97.633331,4607
38.832136,-97.625555,4608
38.840113,-97.606151,4609
38.826836,-97.624519,4610
38.835702,-97.60876,4611
38.840133,-97.594463,4612
38.828259,-97.594645,4613
38.815671,-97.61237,4614
38.827369,-97.594519,4615
38.826194,-97.594608,4616
38.826731,-97.593545,4617
38.802057,-97.613658,4618
38.802944,-97.611998,4619
38.80062,-97.611786,4620
38.801425,-97.609372,4621
38.809323,-97.594659,4622
38.793801,-97.615059,4623
38.792203,-97.613551,4624
38.791547,-97.613491,4625
38.788389,-97.613088,4626
38.789074,-97.607251,4627
38.782562,-97.614189,4628
38.781951,-97.61409,4629
38.783094,-97.611875,4630
38.781296,-97.613824,4631
39.380063,-97.124153,4632
38.901439,-99.318474,4633
38.895507,-99.316849,4634
38.894353,-99.317128,4635
38.894522,-99.318611,4636
38.888078,-99.317165,4637
38.881238,-99.31832,4638
38.878994,-99.31817,4639
38.874535,-99.317316,4640
38.873795,-99.317334,4641
38.873548,-99.318387,4642
38.870472,-99.317356,4643
38.869971,-99.318418,4644
38.872547,-99.335444,4645
40.104536,-99.368335,4646
38.920077,-97.260825,4647
38.938485,-97.214365,4648
38.937462,-97.214483,4649
40.519979,-98.053935,4650
38.937698,-97.213221,4651
38.930475,-97.214422,4652
38.914009,-97.213586,4653
40.133312,-99.454257,4654
38.580495,-97.668715,4655
40.56838,-98.3933,4656
40.570063,-98.392823,4657
40.57279,-98.392882,4658
40.576179,-98.392178,4659
40.577661,-98.39296,4660
40.5798,-98.392783,4661
40.580267,-98.39203,4662
40.584949,-98.373633,4663
40.584944,-98.391525,4664
40.585147,-98.412087,4665
38.936788,-99.559791,4666
40.593018,-98.399883,4667
40.13585,-97.181528,4668
40.600973,-98.391801,4669
40.602034,-98.391618,4670
40.507597,-98.95193,4671
40.147586,-97.171654,4672
40.615525,-98.381986,4673
40.61824,-98.383811,4674
40.160637,-97.170848,4675
40.621975,-98.383842,4676
39.089449,-96.976749,4677
38.976745,-97.019146,4678
38.347351,-98.214055,4679
38.358376,-98.759189,4680
38.361385,-98.779176,4681
38.361325,-98.784014,4682
38.361111,-98.78573,4683
38.362163,-98.790616,4684
38.361383,-98.7875,4685
38.362283,-98.791714,4686
38.361383,-98.788118,4687
38.361381,-98.792552,4688
38.361104,-98.794757,4689
40.537807,-97.587782,4690
40.437552,-99.367608,4691
40.437611,-99.367626,4692
39.784879,-98.203165,4693
39.555641,-97.657877,4694
39.563138,-97.657883,4695
39.560193,-97.656937,4696
40.01987,-98.0705,4697
38.881568,-98.85653,4698
38.865429,-98.85357,4699
39.755694,-99.321983,4700
38.87833,-97.611014,4701
38.827624,-97.635594,4702
38.833172,-97.625544,4703
38.827685,-97.633331,4704
38.832136,-97.625555,4705
38.840113,-97.606151,4706
38.826836,-97.624519,4707
38.835702,-97.60876,4708
38.840133,-97.594463,4709
38.828259,-97.594645,4710
38.815671,-97.61237,4711
38.827369,-97.594519,4712
38.826194,-97.594608,4713
38.826731,-97.593545,4714
38.802057,-97.613658,4715
38.802944,-97.611998,4716
38.80062,-97.611786,4717
38.801425,-97.609372,4718
38.809323,-97.594659,4719
38.793801,-97.615059,4720
38.792203,-97.613551,4721
38.791547,-97.613491,4722
38.788389,-97.613088,4723
38.789074,-97.607251,4724
38.782562,-97.614189,4725
38.781951,-97.61409,4726
38.783094,-97.611875,4727
38.781296,-97.613824,4728
39.380063,-97.124153,4729
38.901439,-99.318474,4730
38.895507,-99.316849,4731
38.894353,-99.317128,4732
38.894522,-99.318611,4733
38.888078,-99.317165,4734
38.881238,-99.31832,4735
38.878994,-99.31817,4736
38.874535,-99.317316,4737
38.873795,-99.317334,4738
38.873548,-99.318387,4739
38.870472,-99.317356,4740
38.869971,-99.318418,4741
38.872547,-99.335444,4742
40.104536,-99.368335,4743
38.920077,-97.260825,4744
38.938485,-97.214365,4745
38.937462,-97.214483,4746
40.519979,-98.053935,4747
38.937698,-97.213221,4748
38.930475,-97.214422,4749
38.914009,-97.213586,4750
40.133312,-99.454257,4751
38.580495,-97.668715,4752
40.56838,-98.3933,4753
40.570063,-98.392823,4754
40.57279,-98.392882,4755
40.576179,-98.392178,4756
40.577661,-98.39296,4757
40.5798,-98.392783,4758
40.580267,-98.39203,4759
40.584949,-98.373633,4760
40.584944,-98.391525,4761
40.585147,-98.412087,4762
38.936788,-99.559791,4763
40.593018,-98.399883,4764
40.13585,-97.181528,4765
40.600973,-98.391801,4766
40.602034,-98.391618,4767
40.507597,-98.95193,4768
40.147586,-97.171654,4769
40.615525,-98.381986,4770
40.61824,-98.383811,4771
40.160637,-97.170848,4772
40.621975,-98.383842,4773
39.089449,-96.976749,4774
38.976745,-97.019146,4775
38.347351,-98.214055,4776
38.358376,-98.759189,4777
38.361385,-98.779176,4778
38.361325,-98.784014,4779
38.361111,-98.78573,4780
38.362163,-98.790616,4781
38.361383,-98.7875,4782
38.362283,-98.791714,4783
38.361383,-98.788118,4784
38.361381,-98.792552,4785
38.361104,-98.794757,4786
40.537807,-97.587782,4787
40.437552,-99.367608,4788
40.437611,-99.367626,4789
40.439152,-99.371512,4790
40.437743,-99.382057,4791
39.784879,-98.203165,4792
39.555641,-97.657877,4793
39.563138,-97.657883,4794
39.560193,-97.656937,4795
40.01987,-98.0705,4796
38.881568,-98.85653,4797
38.865429,-98.85357,4798
39.755694,-99.321983,4799
38.87833,-97.611014,4800
38.827624,-97.635594,4801
38.833172,-97.625544,4802
38.827685,-97.633331,4803
38.832136,-97.625555,4804
38.840113,-97.606151,4805
38.826836,-97.624519,4806
38.835702,-97.60876,4807
38.840133,-97.594463,4808
38.828259,-97.594645,4809
38.815671,-97.61237,4810
38.827369,-97.594519,4811
38.826194,-97.594608,4812
38.826731,-97.593545,4813
38.802057,-97.613658,4814
38.802944,-97.611998,4815
38.80062,-97.611786,4816
38.801425,-97.609372,4817
38.809323,-97.594659,4818
38.793801,-97.615059,4819
38.792203,-97.613551,4820
38.791547,-97.613491,4821
38.788389,-97.613088,4822
38.789074,-97.607251,4823
38.782562,-97.614189,4824
38.781951,-97.61409,4825
38.783094,-97.611875,4826
38.781296,-97.613824,4827
39.380063,-97.124153,4828
38.901439,-99.318474,4829
38.895507,-99.316849,4830
38.894353,-99.317128,4831
38.894522,-99.318611,4832
38.888078,-99.317165,4833
38.881238,-99.31832,4834
38.878994,-99.31817,4835
38.874535,-99.317316,4836
38.873795,-99.317334,4837
38.873548,-99.318387,4838
38.870472,-99.317356,4839
38.869971,-99.318418,4840
38.872547,-99.335444,4841
40.104536,-99.368335,4842
38.920077,-97.260825,4843
38.938485,-97.214365,4844
38.937462,-97.214483,4845
40.519979,-98.053935,4846
38.937698,-97.213221,4847
38.930475,-97.214422,4848
38.914009,-97.213586,4849
40.133312,-99.454257,4850
38.580495,-97.668715,4851
40.56838,-98.3933,4852
40.570063,-98.392823,4853
40.57279,-98.392882,4854
40.576179,-98.392178,4855
40.577661,-98.39296,4856
40.5798,-98.392783,4857
40.580267,-98.39203,4858
40.584949,-98.373633,4859
40.584944,-98.391525,4860
40.585147,-98.412087,4861
38.936788,-99.559791,4862
40.593018,-98.399883,4863
40.13585,-97.181528,4864
40.600973,-98.391801,4865
40.602034,-98.391618,4866
40.507597,-98.95193,4867
40.147586,-97.171654,4868
40.615525,-98.381986,4869
40.61824,-98.383811,4870
40.160637,-97.170848,4871
40.621975,-98.383842,4872
39.089449,-96.976749,4873
38.976745,-97.019146,4874
38.347351,-98.214055,4875
38.358376,-98.759189,4876
38.361385,-98.779176,4877
38.361325,-98.784014,4878
38.361111,-98.78573,4879
38.362163,-98.790616,4880
38.361383,-98.7875,4881
38.362283,-98.791714,4882
38.361383,-98.788118,4883
38.361381,-98.792552,4884
38.361104,-98.794757,4885
40.537807,-97.587782,4886
40.437552,-99.367608,4887
40.437611,-99.367626,4888
40.439152,-99.371512,4889
40.437743,-99.382057,4890
39.784879,-98.203165,4891
39.555641,-97.657877,4892
39.563138,-97.657883,4893
39.560193,-97.656937,4894
40.01987,-98.0705,4895
38.881568,-98.85653,4896
38.865429,-98.85357,4897
39.755694,-99.321983,4898
38.87833,-97.611014,4899
38.827624,-97.635594,4900
38.833172,-97.625544,4901
38.827685,-97.633331,4902
38.832136,-97.625555,4903
38.840113,-97.606151,4904
38.826836,-97.624519,4905
38.835702,-97.60876,4906
38.840133,-97.594463,4907
38.828259,-97.594645,4908
38.815671,-97.61237,4909
38.827369,-97.594519,4910
38.826194,-97.594608,4911
38.826731,-97.593545,4912
38.802057,-97.613658,4913
38.802944,-97.611998,4914
38.80062,-97.611786,4915
38.801425,-97.609372,4916
38.809323,-97.594659,4917
38.793801,-97.615059,4918
38.792203,-97.613551,4919
38.791547,-97.613491,4920
38.788389,-97.613088,4921
38.789074,-97.607251,4922
38.782562,-97.614189,4923
38.781951,-97.61409,4924
38.783094,-97.611875,4925
38.781296,-97.613824,4926
39.380063,-97.124153,4927
38.901439,-99.318474,4928
38.895507,-99.316849,4929
38.894353,-99.317128,4930
38.894522,-99.318611,4931
38.888078,-99.317165,4932
38.881238,-99.31832,4933
38.878994,-99.31817,4934
38.874535,-99.317316,4935
38.873795,-99.317334,4936
38.873548,-99.318387,4937
38.870472,-99.317356,4938
38.869971,-99.318418,4939
38.872547,-99.335444,4940
40.104536,-99.368335,4941
38.920077,-97.260825,4942
38.938485,-97.214365,4943
38.937462,-97.214483,4944
40.519979,-98.053935,4945
38.937698,-97.213221,4946
38.930475,-97.214422,4947
38.914009,-97.213586,4948
40.133312,-99.454257,4949
38.580495,-97.668715,4950
40.56838,-98.3933,4951
40.570063,-98.392823,4952
40.57279,-98.392882,4953
40.576179,-98.392178,4954
40.577661,-98.39296,4955
40.5798,-98.392783,4956
40.580267,-98.39203,4957
40.584949,-98.373633,4958
40.584944,-98.391525,4959
40.585147,-98.412087,4960
38.936788,-99.559791,4961
40.593018,-98.399883,4962
40.13585,-97.181528,4963
40.600973,-98.391801,4964
40.602034,-98.391618,4965
40.507597,-98.95193,4966
40.147586,-97.171654,4967
40.615525,-98.381986,4968
40.61824,-98.383811,4969
40.160637,-97.170848,4970
40.621975,-98.383842,4971
39.089449,-96.976749,4972
38.976745,-97.019146,4973
38.347351,-98.214055,4974
38.358376,-98.759189,4975
38.361385,-98.779176,4976
38.361325,-98.784014,4977
38.361111,-98.78573,4978
38.362163,-98.790616,4979
38.361383,-98.7875,4980
38.362283,-98.791714,4981
38.361383,-98.788118,4982
38.361381,-98.792552,4983
38.361104,-98.794757,4984
40.537807,-97.587782,4985
40.437552,-99.367608,4986
40.437611,-99.367626,4987
40.439152,-99.371512,4988
40.437743,-99.382057,4989
39.784879,-98.203165,4990
39.555641,-97.657877,4991
39.563138,-97.657883,4992
39.560193,-97.656937,4993
40.01987,-98.0705,4994
38.881568,-98.85653,4995
38.865429,-98.85357,4996
39.755694,-99.321983,4997
38.87833,-97.611014,4998
38.827624,-97.635594,4999
38.833172,-97.625544,5000
38.827685,-97.633331,5001
38.832136,-97.625555,5002
38.840113,-97.606151,5003
38.826836,-97.624519,5004
38.835702,-97.60876,5005
38.840133,-97.594463,5006
38.828259,-97.594645,5007
38.815671,-97.61237,5008
38.827369,-97.594519,5009
38.826194,-97.594608,5010
38.826731,-97.593545,5011
38.802057,-97.613658,5012
38.802944,-97.611998,5013
38.80062,-97.611786,5014
38.801425,-97.609372,5015
38.809323,-97.594659,5016
38.793801,-97.615059,5017
38.792203,-97.613551,5018
38.791547,-97.613491,5019
38.788389,-97.613088,5020
38.789074,-97.607251,5021
38.782562,-97.614189,5022
38.781951,-97.61409,5023
38.783094,-97.611875,5024
38.781296,-97.613824,5025
39.380063,-97.124153,5026
38.901439,-99.318474,5027
38.895507,-99.316849,5028
38.894353,-99.317128,5029
38.894522,-99.318611,5030
38.888078,-99.317165,5031
38.881238,-99.31832,5032
38.878994,-99.31817,5033
38.874535,-99.317316,5034
38.873795,-99.317334,5035
38.873548,-99.318387,5036
38.870472,-99.317356,5037
38.869971,-99.318418,5038
38.872547,-99.335444,5039
40.104536,-99.368335,5040
38.920077,-97.260825,5041
38.938485,-97.214365,5042
38.937462,-97.214483,5043
40.519979,-98.053935,5044
38.937698,-97.213221,5045
38.930475,-97.214422,5046
38.914009,-97.213586,5047
40.133312,-99.454257,5048
38.580495,-97.668715,5049
40.56838,-98.3933,5050
40.570063,-98.392823,5051
40.57279,-98.392882,5052
40.576179,-98.392178,5053
40.577661,-98.39296,5054
40.5798,-98.392783,5055
40.580267,-98.39203,5056
40.584949,-98.373633,5057
40.584944,-98.391525,5058
40.585147,-98.412087,5059
38.936788,-99.559791,5060
40.593018,-98.399883,5061
40.13585,-97.181528,5062
40.600973,-98.391801,5063
40.602034,-98.391618,5064
40.507597,-98.95193,5065
40.147586,-97.171654,5066
40.615525,-98.381986,5067
40.61824,-98.383811,5068
40.160637,-97.170848,5069
40.621975,-98.383842,5070
39.089449,-96.976749,5071
38.976745,-97.019146,5072
38.347351,-98.214055,5073
38.358376,-98.759189,5074
38.361385,-98.779176,5075
38.361325,-98.784014,5076
38.361111,-98.78573,5077
38.362163,-98.790616,5078
38.361383,-98.7875,5079
38.362283,-98.791714,5080
38.361383,-98.788118,5081
38.361381,-98.792552,5082
38.361104,-98.794757,5083
40.537807,-97.587782,5084
40.437552,-99.367608,5085
40.437611,-99.367626,5086
39.784879,-98.203165,5087
39.555641,-97.657877,5088
39.563138,-97.657883,5089
39.560193,-97.656937,5090
40.01987,-98.0705,5091
38.881568,-98.85653,5092
38.865429,-98.85357,5093
39.755694,-99.321983,5094
38.87833,-97.611014,5095
38.827624,-97.635594,5096
38.833172,-97.625544,5097
38.827685,-97.633331,5098
38.832136,-97.625555,5099
38.840113,-97.606151,5100
38.826836,-97.624519,5101
38.835702,-97.60876,5102
38.840133,-97.594463,5103
38.828259,-97.594645,5104
38.815671,-97.61237,5105
38.827369,-97.594519,5106
38.826194,-97.594608,5107
38.826731,-97.593545,5108
38.802057,-97.613658,5109
38.802944,-97.611998,5110
38.80062,-97.611786,5111
38.801425,-97.609372,5112
38.809323,-97.594659,5113
38.793801,-97.615059,5114
38.792203,-97.613551,5115
38.791547,-97.613491,5116
38.788389,-97.613088,5117
38.789074,-97.607251,5118
38.782562,-97.614189,5119
38.781951,-97.61409,5120
38.783094,-97.611875,5121
38.781296,-97.613824,5122
39.380063,-97.124153,5123
38.901439,-99.318474,5124
38.895507,-99.316849,5125
38.894353,-99.317128,5126
38.894522,-99.318611,5127
38.888078,-99.317165,5128
38.881238,-99.31832,5129
38.878994,-99.31817,5130
38.874535,-99.317316,5131
38.873795,-99.317334,5132
38.873548,-99.318387,5133
38.870472,-99.317356,5134
38.869971,-99.318418,5135
38.872547,-99.335444,5136
40.104536,-99.368335,5137
38.920077,-97.260825,5138
38.938485,-97.214365,5139
38.937462,-97.214483,5140
40.519979,-98.053935,5141
38.937698,-97.213221,5142
38.930475,-97.214422,5143
38.914009,-97.213586,5144
40.133312,-99.454257,5145
38.580495,-97.668715,5146
40.56838,-98.3933,5147
40.570063,-98.392823,5148
40.57279,-98.392882,5149
40.576179,-98.392178,5150
40.577661,-98.39296,5151
40.5798,-98.392783,5152
40.580267,-98.39203,5153
40.584949,-98.373633,5154
40.584944,-98.391525,5155
40.585147,-98.412087,5156
38.936788,-99.559791,5157
40.593018,-98.399883,5158
40.13585,-97.181528,5159
40.600973,-98.391801,5160
40.602034,-98.391618,5161
40.507597,-98.95193,5162
40.147586,-97.171654,5163
40.615525,-98.381986,5164
40.61824,-98.383811,5165
40.160637,-97.170848,5166
40.621975,-98.383842,5167
39.089449,-96.976749,5168
38.976745,-97.019146,5169
38.347351,-98.214055,5170
38.358376,-98.759189,5171
38.361385,-98.779176,5172
38.361325,-98.784014,5173
38.361111,-98.78573,5174
38.362163,-98.790616,5175
38.361383,-98.7875,5176
38.362283,-98.791714,5177
38.361383,-98.788118,5178
38.361381,-98.792552,5179
38.361104,-98.794757,5180
40.537807,-97.587782,5181
40.437552,-99.367608,5182
39.784879,-98.203165,5183
39.555641,-97.657877,5184
39.563138,-97.657883,5185
39.560193,-97.656937,5186
40.01987,-98.0705,5187
38.881568,-98.85653,5188
38.865429,-98.85357,5189
39.755694,-99.321983,5190
38.87833,-97.611014,5191
38.827624,-97.635594,5192
38.833172,-97.625544,5193
38.827685,-97.633331,5194
38.832136,-97.625555,5195
38.840113,-97.606151,5196
38.826836,-97.624519,5197
38.835702,-97.60876,5198
38.840133,-97.594463,5199
38.828259,-97.594645,5200
38.815671,-97.61237,5201
38.827369,-97.594519,5202
38.826194,-97.594608,5203
38.826731,-97.593545,5204
38.802057,-97.613658,5205
38.802944,-97.611998,5206
38.80062,-97.611786,5207
38.801425,-97.609372,5208
38.809323,-97.594659,5209
38.793801,-97.615059,5210
38.792203,-97.613551,5211
38.791547,-97.613491,5212
38.788389,-97.613088,5213
38.789074,-97.607251,5214
38.782562,-97.614189,5215
38.781951,-97.61409,5216
38.783094,-97.611875,5217
38.781296,-97.613824,5218
39.380063,-97.124153,5219
38.901439,-99.318474,5220
38.895507,-99.316849,5221
38.894353,-99.317128,5222
38.894522,-99.318611,5223
38.888078,-99.317165,5224
38.881238,-99.31832,5225
38.878994,-99.31817,5226
38.874535,-99.317316,5227
38.873795,-99.317334,5228
38.873548,-99.318387,5229
38.870472,-99.317356,5230
38.869971,-99.318418,5231
38.872547,-99.335444,5232
40.104536,-99.368335,5233
38.920077,-97.260825,5234
38.938485,-97.214365,5235
38.937462,-97.214483,5236
40.519979,-98.053935,5237
38.937698,-97.213221,5238
38.930475,-97.214422,5239
38.914009,-97.213586,5240
40.133312,-99.454257,5241
38.580495,-97.668715,5242
40.56838,-98.3933,5243
40.570063,-98.392823,5244
40.57279,-98.392882,5245
40.576179,-98.392178,5246
40.577661,-98.39296,5247
40.5798,-98.392783,5248
40.580267,-98.39203,5249
40.584949,-98.373633,5250
40.584944,-98.391525,5251
40.585147,-98.412087,5252
38.936788,-99.559791,5253
40.593018,-98.399883,5254
40.13585,-97.181528,5255
40.600973,-98.391801,5256
40.602034,-98.391618,5257
40.507597,-98.95193,5258
40.147586,-97.171654,5259
40.615525,-98.381986,5260
40.61824,-98.383811,5261
40.160637,-97.170848,5262
40.621975,-98.383842,5263
39.089449,-96.976749,5264
38.976745,-97.019146,5265
38.347351,-98.214055,5266
38.358376,-98.759189,5267
38.361385,-98.779176,5268
38.361325,-98.784014,5269
38.361111,-98.78573,5270
38.362163,-98.790616,5271
38.361383,-98.7875,5272
38.362283,-98.791714,5273
38.361383,-98.788118,5274
38.361381,-98.792552,5275
38.361104,-98.794757,5276
40.537807,-97.587782,5277
40.437552,-99.367608,5278
40.437611,-99.367626,5279
40.439152,-99.371512,5280
40.437743,-99.382057,5281
40.43759,-99.383226,5282
39.784879,-98.203165,5283
39.555641,-97.657877,5284
39.563138,-97.657883,5285
39.560193,-97.656937,5286
40.01987,-98.0705,5287
38.881568,-98.85653,5288
38.865429,-98.85357,5289
39.755694,-99.321983,5290
38.87833,-97.611014,5291
38.827624,-97.635594,5292
38.833172,-97.625544,5293
38.827685,-97.633331,5294
38.832136,-97.625555,5295
38.840113,-97.606151,5296
38.826836,-97.624519,5297
38.835702,-97.60876,5298
38.840133,-97.594463,5299
38.828259,-97.594645,5300
38.815671,-97.61237,5301
38.827369,-97.594519,5302
38.826194,-97.594608,5303
38.826731,-97.593545,5304
38.802057,-97.613658,5305
38.802944,-97.611998,5306
38.80062,-97.611786,5307
38.801425,-97.609372,5308
38.809323,-97.594659,5309
38.793801,-97.615059,5310
38.792203,-97.613551,5311
38.791547,-97.613491,5312
38.788389,-97.613088,5313
38.789074,-97.607251,5314
38.782562,-97.614189,5315
38.781951,-97.61409,5316
38.783094,-97.611875,5317
38.781296,-97.613824,5318
39.380063,-97.124153,5319
38.901439,-99.318474,5320
38.895507,-99.316849,5321
38.894353,-99.317128,5322
38.894522,-99.318611,5323
38.888078,-99.317165,5324
38.881238,-99.31832,5325
38.878994,-99.31817,5326
38.874535,-99.317316,5327
38.873795,-99.317334,5328
38.873548,-99.318387,5329
38.870472,-99.317356,5330
38.869971,-99.318418,5331
38.872547,-99.335444,5332
40.104536,-99.368335,5333
38.920077,-97.260825,5334
38.938485,-97.214365,5335
38.937462,-97.214483,5336
40.519979,-98.053935,5337
38.937698,-97.213221,5338
38.930475,-97.214422,5339
38.914009,-97.213586,5340
40.133312,-99.454257,5341
38.580495,-97.668715,5342
40.56838,-98.3933,5343
40.570063,-98.392823,5344
40.57279,-98.392882,5345
40.576179,-98.392178,5346
40.577661,-98.39296,5347
40.5798,-98.392783,5348
40.580267,-98.39203,5349
40.584949,-98.373633,5350
40.584944,-98.391525,5351
40.585147,-98.412087,5352
38.936788,-99.559791,5353
40.593018,-98.399883,5354
40.13585,-97.181528,5355
40.600973,-98.391801,5356
40.602034,-98.391618,5357
40.507597,-98.95193,5358
40.147586,-97.171654,5359
40.615525,-98.381986,5360
40.61824,-98.383811,5361
40.160637,-97.170848,5362
40.621975,-98.383842,5363
39.089449,-96.976749,5364
38.976745,-97.019146,5365
38.347351,-98.214055,5366
38.358376,-98.759189,5367
38.361385,-98.779176,5368
38.361325,-98.784014,5369
38.361111,-98.78573,5370
38.362163,-98.790616,5371
38.361383,-98.7875,5372
38.362283,-98.791714,5373
38.361383,-98.788118,5374
38.361381,-98.792552,5375
38.361104,-98.794757,5376
40.537807,-97.587782,5377
40.437552,-99.367608,5378
39.784879,-98.203165,5379
39.555641,-97.657877,5380
39.563138,-97.657883,5381
39.560193,-97.656937,5382
40.01987,-98.0705,5383
38.881568,-98.85653,5384
38.865429,-98.85357,5385
39.755694,-99.321983,5386
38.87833,-97.611014,5387
38.827624,-97.635594,5388
38.833172,-97.625544,5389
38.827685,-97.633331,5390
38.832136,-97.625555,5391
38.840113,-97.606151,5392
38.826836,-97.624519,5393
38.835702,-97.60876,5394
38.840133,-97.594463,5395
38.828259,-97.594645,5396
38.815671,-97.61237,5397
38.827369,-97.594519,5398
38.826194,-97.594608,5399
38.826731,-97.593545,5400
38.802057,-97.613658,5401
38.802944,-97.611998,5402
38.80062,-97.611786,5403
38.801425,-97.609372,5404
38.809323,-97.594659,5405
38.793801,-97.615059,5406
38.792203,-97.613551,5407
38.791547,-97.613491,5408
38.788389,-97.613088,5409
38.789074,-97.607251,5410
38.782562,-97.614189,5411
38.781951,-97.61409,5412
38.783094,-97.611875,5413
38.781296,-97.613824,5414
39.380063,-97.124153,5415
38.901439,-99.318474,5416
38.895507,-99.316849,5417
38.894353,-99.317128,5418
38.894522,-99.318611,5419
38.888078,-99.317165,5420
38.881238,-99.31832,5421
38.878994,-99.31817,5422
38.874535,-99.317316,5423
38.873795,-99.317334,5424
38.873548,-99.318387,5425
38.870472,-99.317356,5426
38.869971,-99.318418,5427
38.872547,-99.335444,5428
40.104536,-99.368335,5429
38.920077,-97.260825,5430
38.938485,-97.214365,5431
38.937462,-97.214483,5432
40.519979,-98.053935,5433
38.937698,-97.213221,5434
38.930475,-97.214422,5435
38.914009,-97.213586,5436
40.133312,-99.454257,5437
38.580495,-97.668715,5438
40.56838,-98.3933,5439
40.570063,-98.392823,5440
40.57279,-98.392882,5441
40.576179,-98.392178,5442
40.577661,-98.39296,5443
40.5798,-98.392783,5444
40.580267,-98.39203,5445
40.584949,-98.373633,5446
40.584944,-98.391525,5447
40.585147,-98.412087,5448
38.936788,-99.559791,5449
40.593018,-98.399883,5450
40.13585,-97.181528,5451
40.600973,-98.391801,5452
40.602034,-98.391618,5453
40.507597,-98.95193,5454
40.147586,-97.171654,5455
40.615525,-98.381986,5456
40.61824,-98.383811,5457
40.160637,-97.170848,5458
40.621975,-98.383842,5459
39.089449,-96.976749,5460
38.976745,-97.019146,5461
38.347351,-98.214055,5462
38.358376,-98.759189,5463
38.361385,-98.779176,5464
38.361325,-98.784014,5465
38.361111,-98.78573,5466
38.362163,-98.790616,5467
38.361383,-98.7875,5468
38.362283,-98.791714,5469
38.361383,-98.788118,5470
