index,locationabbr,state_code,State_County_Code,POVERTY_RATE,YEAR
14294,NE,31,31137,9.5,2014
14295,NE,31,31139,10.0,2014
14296,NE,31,31141,8.4,2014
14297,NE,31,31143,8.0,2014
14298,NE,31,31145,11.7,2014
14299,NE,31,31147,14.4,2014
14300,NE,31,31149,15.0,2014
14301,NE,31,31151,10.1,2014
14302,NE,31,31153,5.3,2014
14303,NE,31,31155,8.2,2014
14304,NE,31,31157,15.6,2014
14305,NE,31,31159,8.2,2014
14306,NE,31,31161,16.0,2014
14307,NE,31,31163,12.1,2014
14308,NE,31,31165,16.0,2014
14309,NE,31,31167,9.2,2014
14310,NE,31,31169,10.7,2014
14311,NE,31,31171,15.4,2014
14312,NE,31,31173,34.0,2014
14313,NE,31,31175,12.3,2014
14314,NE,31,31177,7.4,2014
14315,NE,31,31179,13.6,2014
14316,NE,31,31181,12.7,2014
14317,NE,31,31183,12.6,2014
14318,NE,31,31185,10.6,2014
14319,NV,32,32001,13.2,2014
14320,NV,32,32003,15.6,2014
14321,NV,32,32005,10.3,2014
14322,NV,32,32007,10.8,2014
14323,NV,32,32009,14.0,2014
14324,NV,32,32011,9.8,2014
14325,NV,32,32013,10.7,2014
14326,NV,32,32015,11.0,2014
14327,NV,32,32017,15.1,2014
14328,NV,32,32019,13.7,2014
14329,NV,32,32021,19.0,2014
14330,NV,32,32023,16.8,2014
14331,NV,32,32027,18.5,2014
14332,NV,32,32029,8.4,2014
14333,NV,32,32031,15.4,2014
14334,NV,32,32033,13.7,2014
14335,NV,32,32510,19.3,2014
14336,NH,33,33001,10.0,2014
14337,NH,33,33003,10.7,2014
14338,NH,33,33005,11.8,2014
14339,NH,33,33007,14.9,2014
14340,NH,33,33009,11.6,2014
14341,NH,33,33011,8.7,2014
14342,NH,33,33013,9.5,2014
14343,NH,33,33015,6.1,2014
14344,NH,33,33017,11.8,2014
14345,NH,33,33019,10.4,2014
14346,NJ,34,34001,15.1,2014
14347,NJ,34,34003,7.6,2014
14348,NJ,34,34005,7.2,2014
14349,NJ,34,34007,13.0,2014
14350,NJ,34,34009,13.0,2014
14351,NJ,34,34011,19.5,2014
14352,NJ,34,34013,16.7,2014
14353,NJ,34,34015,8.2,2014
14354,NJ,34,34017,17.7,2014
14355,NJ,34,34019,4.7,2014
14356,NJ,34,34021,11.8,2014
14357,NJ,34,34023,8.3,2014
14358,NJ,34,34025,8.2,2014
14359,NJ,34,34027,5.0,2014
14360,NJ,34,34029,11.9,2014
14361,NJ,34,34031,18.2,2014
14362,NJ,34,34033,13.1,2014
14363,NJ,34,34035,5.0,2014
14364,NJ,34,34037,6.2,2014
14365,NJ,34,34039,11.1,2014
14366,NJ,34,34041,8.3,2014
14367,NM,35,35001,18.7,2014
14368,NM,35,35003,22.2,2014
14369,NM,35,35005,23.4,2014
14370,NM,35,35006,28.8,2014
14371,NM,35,35007,20.5,2014
14372,NM,35,35009,19.2,2014
14373,NM,35,35011,20.6,2014
14374,NM,35,35013,27.9,2014
14375,NM,35,35015,14.1,2014
14376,NM,35,35017,19.1,2014
14377,NM,35,35019,25.8,2014
14378,NM,35,35021,14.8,2014
14379,NM,35,35023,24.5,2014
14380,NM,35,35025,16.6,2014
14381,NM,35,35027,20.1,2014
14382,NM,35,35028,4.2,2014
14383,NM,35,35029,30.6,2014
14384,NM,35,35031,35.8,2014
14385,NM,35,35033,24.2,2014
14386,NM,35,35035,20.2,2014
14387,NM,35,35037,23.9,2014
14388,NM,35,35039,24.1,2014
14389,NM,35,35041,24.0,2014
14390,NM,35,35043,12.6,2014
14391,NM,35,35045,21.0,2014
14392,NM,35,35047,25.5,2014
14393,NM,35,35049,14.2,2014
14394,NM,35,35051,23.8,2014
14395,NM,35,35053,31.0,2014
14396,NM,35,35055,19.2,2014
14397,NM,35,35057,27.6,2014
14398,NM,35,35059,19.4,2014
14399,NM,35,35061,24.5,2014
14400,NY,36,36001,13.5,2014
14401,NY,36,36003,18.3,2014
14402,NY,36,36005,31.5,2014
14403,NY,36,36007,17.2,2014
14404,NY,36,36009,16.2,2014
14405,NY,36,36011,12.7,2014
14406,NY,36,36013,19.3,2014
14407,NY,36,36015,18.2,2014
14408,NY,36,36017,16.7,2014
14409,NY,36,36019,16.6,2014
14410,NY,36,36021,11.6,2014
14411,NY,36,36023,13.8,2014
14412,NY,36,36025,14.4,2014
14413,NY,36,36027,10.2,2014
14414,NY,36,36029,15.2,2014
14415,NY,36,36031,12.0,2014
14416,NY,36,36033,18.5,2014
14417,NY,36,36035,17.8,2014
14418,NY,36,36037,12.0,2014
14419,NY,36,36039,11.1,2014
14420,NY,36,36041,11.4,2014
14421,NY,36,36043,16.5,2014
14422,NY,36,36045,15.1,2014
14423,NY,36,36047,23.4,2014
14424,NY,36,36049,14.3,2014
14425,NY,36,36051,14.7,2014
14426,NY,36,36053,11.8,2014
14427,NY,36,36055,14.2,2014
14428,NY,36,36057,18.9,2014
14429,NY,36,36059,6.7,2014
14430,NY,36,36061,17.7,2014
14431,NY,36,36063,13.4,2014
14432,NY,36,36065,17.7,2014
14433,NY,36,36067,16.1,2014
14434,NY,36,36069,11.5,2014
14435,NY,36,36071,13.4,2014
14436,NY,36,36073,15.5,2014
14437,NY,36,36075,19.6,2014
14438,NY,36,36077,18.9,2014
14439,NY,36,36079,6.3,2014
14440,NY,36,36081,15.4,2014
14441,NY,36,36083,13.0,2014
14442,NY,36,36085,14.5,2014
14443,NY,36,36087,14.7,2014
14444,NY,36,36089,18.9,2014
14445,NY,36,36091,7.2,2014
14446,NY,36,36093,13.2,2014
14447,NY,36,36095,15.9,2014
14448,NY,36,36097,15.4,2014
14449,NY,36,36099,14.2,2014
14450,NY,36,36101,16.6,2014
14451,NY,36,36103,7.7,2014
14452,NY,36,36105,16.3,2014
14453,NY,36,36107,11.4,2014
14454,NY,36,36109,18.7,2014
14455,NY,36,36111,13.7,2014
14456,NY,36,36113,13.3,2014
14457,NY,36,36115,14.6,2014
14458,NY,36,36117,12.9,2014
14459,NY,36,36119,10.4,2014
14460,NY,36,36121,12.3,2014
14461,NY,36,36123,14.5,2014
14462,NC,37,37001,17.9,2014
14463,NC,37,37003,16.4,2014
14464,NC,37,37005,20.5,2014
14465,NC,37,37007,25.0,2014
14466,NC,37,37009,20.9,2014
14467,NC,37,37011,19.8,2014
14468,NC,37,37013,18.8,2014
14469,NC,37,37015,27.7,2014
14470,NC,37,37017,25.6,2014
14471,NC,37,37019,15.7,2014
14472,NC,37,37021,13.9,2014
14473,NC,37,37023,20.5,2014
14474,NC,37,37025,12.2,2014
14475,NC,37,37027,18.8,2014
14476,NC,37,37029,9.7,2014
14477,NC,37,37031,14.7,2014
14478,NC,37,37033,19.9,2014
14479,NC,37,37035,16.2,2014
14480,NC,37,37037,13.9,2014
14481,NC,37,37039,21.0,2014
14482,NC,37,37041,23.2,2014
14483,NC,37,37043,18.5,2014
14484,NC,37,37045,21.1,2014
14485,NC,37,37047,24.3,2014
14486,NC,37,37049,16.4,2014
14487,NC,37,37051,17.6,2014
14488,NC,37,37053,11.2,2014
14489,NC,37,37055,11.0,2014
14490,NC,37,37057,16.9,2014
14491,NC,37,37059,13.8,2014
14492,NC,37,37061,27.7,2014
14493,NC,37,37063,16.6,2014
14494,NC,37,37065,25.9,2014
14495,NC,37,37067,19.7,2014
14496,NC,37,37069,15.4,2014
14497,NC,37,37071,16.7,2014
14498,NC,37,37073,15.6,2014
14499,NC,37,37075,20.6,2014
14500,NC,37,37077,15.9,2014
14501,NC,37,37079,28.3,2014
14502,NC,37,37081,17.3,2014
14503,NC,37,37083,23.5,2014
14504,NC,37,37085,20.5,2014
14505,NC,37,37087,15.2,2014
14506,NC,37,37089,12.9,2014
14507,NC,37,37091,25.8,2014
14508,NC,37,37093,19.5,2014
14509,NC,37,37095,21.9,2014
14510,NC,37,37097,12.7,2014
14511,NC,37,37099,23.5,2014
14512,NC,37,37101,15.3,2014
14513,NC,37,37103,22.2,2014
14514,NC,37,37105,18.5,2014
14515,NC,37,37107,22.1,2014
14516,NC,37,37109,16.0,2014
14517,NC,37,37111,17.6,2014
14518,NC,37,37113,18.1,2014
14519,NC,37,37115,19.9,2014
14520,NC,37,37117,19.7,2014
14521,NC,37,37119,15.2,2014
14522,NC,37,37121,19.2,2014
14523,NC,37,37123,21.1,2014
14524,NC,37,37125,15.5,2014
14525,NC,37,37127,18.2,2014
14526,NC,37,37129,18.0,2014
14527,NC,37,37131,25.8,2014
14528,NC,37,37133,14.3,2014
14529,NC,37,37135,14.1,2014
14530,NC,37,37137,17.9,2014
14531,NC,37,37139,18.8,2014
14532,NC,37,37141,15.4,2014
14533,NC,37,37143,17.1,2014
14534,NC,37,37145,18.7,2014
14535,NC,37,37147,23.4,2014
14536,NC,37,37149,14.7,2014
14537,NC,37,37151,16.7,2014
14538,NC,37,37153,24.7,2014
14539,NC,37,37155,33.1,2014
14540,NC,37,37157,19.4,2014
14541,NC,37,37159,18.0,2014
14542,NC,37,37161,21.5,2014
14543,NC,37,37163,29.0,2014
14544,NC,37,37165,28.9,2014
14545,NC,37,37167,16.5,2014
14546,NC,37,37169,13.8,2014
14547,NC,37,37171,18.9,2014
14548,NC,37,37173,19.3,2014
14549,NC,37,37175,16.2,2014
14550,NC,37,37177,28.3,2014
14551,NC,37,37179,10.8,2014
14552,NC,37,37181,27.0,2014
14553,NC,37,37183,11.5,2014
14554,NC,37,37185,22.8,2014
14555,NC,37,37187,26.8,2014
14556,NC,37,37189,26.2,2014
14557,NC,37,37191,23.3,2014
14558,NC,37,37193,23.4,2014
14559,NC,37,37195,23.9,2014
14560,NC,37,37197,17.2,2014
14561,NC,37,37199,20.6,2014
14562,ND,38,38001,10.2,2014
14563,ND,38,38003,10.3,2014
14564,ND,38,38005,29.9,2014
14565,ND,38,38007,7.7,2014
14566,ND,38,38009,9.7,2014
14567,ND,38,38011,7.4,2014
14568,ND,38,38013,8.3,2014
14569,ND,38,38015,8.2,2014
14570,ND,38,38017,11.3,2014
14571,ND,38,38019,9.0,2014
14572,ND,38,38021,11.7,2014
14573,ND,38,38023,8.3,2014
14574,ND,38,38025,9.5,2014
14575,ND,38,38027,10.7,2014
14576,ND,38,38029,13.2,2014
14577,ND,38,38031,8.0,2014
14578,ND,38,38033,10.7,2014
14579,ND,38,38035,16.7,2014
14580,ND,38,38037,16.1,2014
14581,ND,38,38039,9.5,2014
14582,ND,38,38041,11.1,2014
14583,ND,38,38043,14.1,2014
14584,ND,38,38045,9.7,2014
14585,ND,38,38047,11.9,2014
14586,ND,38,38049,12.3,2014
14587,ND,38,38051,13.0,2014
14588,ND,38,38053,8.6,2014
14589,ND,38,38055,10.1,2014
14590,ND,38,38057,7.3,2014
14591,ND,38,38059,9.2,2014
14592,ND,38,38061,9.3,2014
14593,ND,38,38063,10.8,2014
14594,ND,38,38065,10.6,2014
14595,ND,38,38067,8.9,2014
14596,ND,38,38069,11.6,2014
14597,ND,38,38071,12.3,2014
14598,ND,38,38073,8.4,2014
14599,ND,38,38075,7.7,2014
14600,ND,38,38077,9.7,2014
14601,ND,38,38079,31.6,2014
14602,ND,38,38081,7.3,2014
14603,ND,38,38083,16.1,2014
14604,ND,38,38085,33.6,2014
14605,ND,38,38087,9.4,2014
14606,ND,38,38089,7.6,2014
14607,ND,38,38091,7.1,2014
14608,ND,38,38093,11.6,2014
14609,ND,38,38095,10.9,2014
14610,ND,38,38097,8.9,2014
14611,ND,38,38099,10.9,2014
14612,ND,38,38101,8.5,2014
14613,ND,38,38103,10.9,2014
14614,ND,38,38105,6.9,2014
14615,OH,39,39001,24.8,2014
14616,OH,39,39003,18.0,2014
14617,OH,39,39005,14.6,2014
14618,OH,39,39007,21.5,2014
14619,OH,39,39009,29.9,2014
14620,OH,39,39011,8.3,2014
14621,OH,39,39013,16.1,2014
14622,OH,39,39015,15.0,2014
14623,OH,39,39017,14.4,2014
14624,OH,39,39019,13.5,2014
14625,OH,39,39021,11.3,2014
14626,OH,39,39023,18.2,2014
14627,OH,39,39025,11.2,2014
14628,OH,39,39027,13.7,2014
14629,OH,39,39029,15.9,2014
14630,OH,39,39031,18.1,2014
14631,OH,39,39033,15.4,2014
14632,OH,39,39035,19.6,2014
14633,OH,39,39037,12.2,2014
14634,OH,39,39039,11.7,2014
14635,OH,39,39041,4.8,2014
14636,OH,39,39043,13.9,2014
14637,OH,39,39045,9.6,2014
14638,OH,39,39047,15.8,2014
14639,OH,39,39049,17.3,2014
14640,OH,39,39051,10.5,2014
14641,OH,39,39053,26.1,2014
14642,OH,39,39055,7.8,2014
14643,OH,39,39057,13.2,2014
14644,OH,39,39059,17.2,2014
14645,OH,39,39061,17.6,2014
14646,OH,39,39063,12.7,2014
14647,OH,39,39065,19.0,2014
14648,OH,39,39067,16.9,2014
14649,OH,39,39069,10.2,2014
14650,OH,39,39071,19.3,2014
14651,OH,39,39073,17.5,2014
14652,OH,39,39075,12.4,2014
14653,OH,39,39077,13.4,2014
14654,OH,39,39079,20.0,2014
14655,OH,39,39081,20.0,2014
14656,OH,39,39083,15.1,2014
14657,OH,39,39085,8.9,2014
14658,OH,39,39087,17.5,2014
14659,OH,39,39089,13.5,2014
14660,OH,39,39091,17.0,2014
14661,OH,39,39093,14.7,2014
14662,OH,39,39095,20.7,2014
14663,OH,39,39097,12.6,2014
14664,OH,39,39099,18.9,2014
14665,OH,39,39101,21.3,2014
14666,OH,39,39103,7.0,2014
14667,OH,39,39105,22.6,2014
14668,OH,39,39107,8.9,2014
14669,OH,39,39109,10.6,2014
14670,OH,39,39111,15.7,2014
14671,OH,39,39113,19.7,2014
14672,OH,39,39115,18.1,2014
14673,OH,39,39117,12.1,2014
14674,OH,39,39119,19.1,2014
14675,OH,39,39121,16.3,2014
14676,OH,39,39123,10.1,2014
14677,OH,39,39125,12.3,2014
14678,OH,39,39127,17.8,2014
14679,OH,39,39129,13.2,2014
14680,OH,39,39131,21.9,2014
14681,OH,39,39133,14.2,2014
14682,OH,39,39135,13.0,2014
14683,OH,39,39137,7.8,2014
14684,OH,39,39139,15.9,2014
14685,OH,39,39141,19.2,2014
14686,OH,39,39143,14.5,2014
14687,OH,39,39145,27.2,2014
14688,OH,39,39147,17.5,2014
14689,OH,39,39149,10.7,2014
14690,OH,39,39151,14.9,2014
14691,OH,39,39153,13.4,2014
14692,OH,39,39155,17.2,2014
14693,OH,39,39157,13.4,2014
14694,OH,39,39159,7.7,2014
14695,OH,39,39161,10.1,2014
14696,OH,39,39163,23.7,2014
14697,OH,39,39165,5.8,2014
14698,OH,39,39167,15.7,2014
14699,OH,39,39169,13.9,2014
14700,OH,39,39171,14.2,2014
14701,OH,39,39173,13.5,2014
14702,OH,39,39175,10.0,2014
14703,OK,40,40001,27.2,2014
14704,OK,40,40003,16.6,2014
14705,OK,40,40005,21.8,2014
14706,OK,40,40007,10.5,2014
14707,OK,40,40009,15.0,2014
14708,OK,40,40011,18.4,2014
14709,OK,40,40013,19.1,2014
14710,OK,40,40015,23.5,2014
14711,OK,40,40017,7.7,2014
14712,OK,40,40019,16.5,2014
14713,OK,40,40021,20.6,2014
14714,OK,40,40023,26.8,2014
14715,OK,40,40025,18.0,2014
14716,OK,40,40027,12.6,2014
14717,OK,40,40029,20.9,2014
14718,OK,40,40031,18.6,2014
14719,OK,40,40033,17.8,2014
14720,OK,40,40035,19.2,2014
14721,OK,40,40037,15.8,2014
14722,OK,40,40039,15.9,2014
14723,OK,40,40041,18.8,2014
14724,OK,40,40043,12.4,2014
14725,OK,40,40045,12.0,2014
14726,OK,40,40047,14.5,2014
14727,OK,40,40049,19.2,2014
14728,OK,40,40051,12.1,2014
14729,OK,40,40053,12.3,2014
14730,OK,40,40055,25.2,2014
14731,OK,40,40057,24.8,2014
14732,OK,40,40059,10.6,2014
14733,OK,40,40061,24.5,2014
14734,OK,40,40063,23.4,2014
14735,OK,40,40065,17.2,2014
14736,OK,40,40067,23.0,2014
14737,OK,40,40069,20.1,2014
14738,OK,40,40071,18.2,2014
14739,OK,40,40073,10.0,2014
14740,OK,40,40075,19.1,2014
14741,OK,40,40077,20.7,2014
14742,OK,40,40079,24.0,2014
14743,OK,40,40081,14.9,2014
14744,OK,40,40083,13.8,2014
14745,OK,40,40085,12.5,2014
14746,OK,40,40087,10.2,2014
14747,OK,40,40089,20.9,2014
14748,OK,40,40091,22.4,2014
14749,OK,40,40093,11.8,2014
14750,OK,40,40095,18.0,2014
14751,OK,40,40097,17.6,2014
14752,OK,40,40099,15.1,2014
14753,OK,40,40101,22.2,2014
14754,OK,40,40103,13.4,2014
14755,OK,40,40105,16.1,2014
14756,OK,40,40107,25.0,2014
14757,OK,40,40109,17.9,2014
14758,OK,40,40111,21.5,2014
14759,OK,40,40113,16.6,2014
14760,OK,40,40115,22.1,2014
14761,OK,40,40117,15.4,2014
14762,OK,40,40119,23.7,2014
14763,OK,40,40121,21.7,2014
14764,OK,40,40123,17.3,2014
14765,OK,40,40125,17.5,2014
14766,OK,40,40127,23.1,2014
14767,OK,40,40129,12.3,2014
14768,OK,40,40131,10.0,2014
14769,OK,40,40133,24.7,2014
14770,OK,40,40135,27.9,2014
14771,OK,40,40137,15.5,2014
14772,OK,40,40139,13.6,2014
14773,OK,40,40141,23.8,2014
14774,OK,40,40143,14.8,2014
14775,OK,40,40145,9.8,2014
14776,OK,40,40147,13.9,2014
14777,OK,40,40149,13.9,2014
14778,OK,40,40151,14.3,2014
14779,OK,40,40153,12.3,2014
14780,OR,41,41001,20.6,2014
14781,OR,41,41003,18.9,2014
14782,OR,41,41005,9.5,2014
14783,OR,41,41007,15.4,2014
14784,OR,41,41009,12.0,2014
14785,OR,41,41011,19.8,2014
14786,OR,41,41013,18.3,2014
14787,OR,41,41015,17.1,2014
14788,OR,41,41017,13.2,2014
14789,OR,41,41019,19.9,2014
14790,OR,41,41021,11.7,2014
14791,OR,41,41023,16.8,2014
14792,OR,41,41025,21.3,2014
14793,OR,41,41027,14.6,2014
14794,OR,41,41029,18.1,2014
14795,OR,41,41031,21.2,2014
14796,OR,41,41033,20.6,2014
14797,OR,41,41035,21.9,2014
14798,OR,41,41037,19.3,2014
14799,OR,41,41039,18.4,2014
14800,OR,41,41041,18.8,2014
14801,OR,41,41043,19.1,2014
14802,OR,41,41045,28.7,2014
14803,OR,41,41047,17.7,2014
14804,OR,41,41049,16.3,2014
14805,OR,41,41051,18.6,2014
14806,OR,41,41053,14.1,2014
14807,OR,41,41055,14.2,2014
14808,OR,41,41057,17.5,2014
14809,OR,41,41059,18.0,2014
14810,OR,41,41061,17.7,2014
14811,OR,41,41063,15.8,2014
14812,OR,41,41065,16.8,2014
14813,OR,41,41067,12.5,2014
14814,OR,41,41069,23.3,2014
14815,OR,41,41071,15.4,2014
14816,PA,42,42001,10.8,2014
14817,PA,42,42003,13.1,2014
14818,PA,42,42005,13.8,2014
14819,PA,42,42007,11.7,2014
14820,PA,42,42009,13.6,2014
14821,PA,42,42011,14.3,2014
14822,PA,42,42013,15.0,2014
14823,PA,42,42015,12.9,2014
14824,PA,42,42017,6.6,2014
14825,PA,42,42019,8.9,2014
14826,PA,42,42021,15.3,2014
14827,PA,42,42023,14.2,2014
14828,PA,42,42025,13.0,2014
14829,PA,42,42027,17.9,2014
14830,PA,42,42029,7.3,2014
14831,PA,42,42031,15.1,2014
14832,PA,42,42033,16.5,2014
14833,PA,42,42035,17.4,2014
14834,PA,42,42037,14.3,2014
14835,PA,42,42039,14.9,2014
14836,PA,42,42041,9.1,2014
14837,PA,42,42043,13.4,2014
14838,PA,42,42045,11.0,2014
14839,PA,42,42047,10.5,2014
14840,PA,42,42049,16.4,2014
14841,PA,42,42051,20.2,2014
14842,PA,42,42053,21.9,2014
14843,PA,42,42055,11.9,2014
14844,PA,42,42057,13.3,2014
14845,PA,42,42059,16.5,2014
14846,PA,42,42061,15.1,2014
14847,PA,42,42063,17.0,2014
14848,PA,42,42065,13.3,2014
14849,PA,42,42067,12.3,2014
14850,PA,42,42069,15.4,2014
14851,PA,42,42071,10.5,2014
14852,PA,42,42073,13.2,2014
14853,PA,42,42075,10.9,2014
14854,PA,42,42077,12.8,2014
14855,PA,42,42079,15.8,2014
14856,PA,42,42081,16.0,2014
14857,PA,42,42083,16.6,2014
14858,PA,42,42085,14.6,2014
14859,PA,42,42087,16.3,2014
14860,PA,42,42089,13.3,2014
14861,PA,42,42091,7.1,2014
14862,PA,42,42093,11.2,2014
14863,PA,42,42095,10.0,2014
14864,PA,42,42097,15.9,2014
14865,PA,42,42099,8.7,2014
14866,PA,42,42101,25.8,2014
14867,PA,42,42103,10.6,2014
14868,PA,42,42105,14.3,2014
14869,PA,42,42107,13.5,2014
14870,PA,42,42109,13.1,2014
14871,PA,42,42111,13.5,2014
14872,PA,42,42113,14.4,2014
14873,PA,42,42115,12.8,2014
14874,PA,42,42117,16.3,2014
14875,PA,42,42119,13.4,2014
14876,PA,42,42121,16.2,2014
14877,PA,42,42123,14.1,2014
14878,PA,42,42125,10.7,2014
14879,PA,42,42127,13.9,2014
14880,PA,42,42129,10.1,2014
14881,PA,42,42131,10.9,2014
14882,PA,42,42133,10.2,2014
14883,RI,44,44001,8.0,2014
14884,RI,44,44003,9.3,2014
14885,RI,44,44005,9.5,2014
14886,RI,44,44007,18.3,2014
14887,RI,44,44009,10.4,2014
14888,SC,45,45001,21.4,2014
14889,SC,45,45003,16.6,2014
14890,SC,45,45005,39.9,2014
14891,SC,45,45007,16.7,2014
14892,SC,45,45009,29.7,2014
14893,SC,45,45011,27.0,2014
14894,SC,45,45013,12.9,2014
14895,SC,45,45015,13.7,2014
14896,SC,45,45017,19.3,2014
14897,SC,45,45019,16.8,2014
14898,SC,45,45021,22.3,2014
14899,SC,45,45023,22.5,2014
14900,SC,45,45025,26.4,2014
14901,SC,45,45027,27.0,2014
14902,SC,45,45029,23.0,2014
14903,SC,45,45031,25.3,2014
14904,SC,45,45033,29.8,2014
14905,SC,45,45035,12.8,2014
14906,SC,45,45037,17.5,2014
14907,SC,45,45039,23.1,2014
14908,SC,45,45041,19.5,2014
14909,SC,45,45043,19.6,2014
14910,SC,45,45045,14.7,2014
14911,SC,45,45047,22.1,2014
14912,SC,45,45049,23.8,2014
14913,SC,45,45051,17.6,2014
14914,SC,45,45053,24.5,2014
14915,SC,45,45055,17.4,2014
14916,SC,45,45057,19.7,2014
14917,SC,45,45059,21.1,2014
14918,SC,45,45061,27.8,2014
14919,SC,45,45063,13.8,2014
14920,SC,45,45065,24.6,2014
14921,SC,45,45067,30.1,2014
14922,SC,45,45069,31.4,2014
14923,SC,45,45071,19.4,2014
14924,SC,45,45073,17.5,2014
14925,SC,45,45075,30.8,2014
14926,SC,45,45077,19.5,2014
14927,SC,45,45079,16.1,2014
14928,SC,45,45081,20.6,2014
14929,SC,45,45083,17.7,2014
14930,SC,45,45085,23.2,2014
14931,SC,45,45087,19.6,2014
14932,SC,45,45089,28.3,2014
14933,SC,45,45091,14.6,2014
14934,SD,46,46003,10.8,2014
14935,SD,46,46005,15.1,2014
14936,SD,46,46007,34.8,2014
14937,SD,46,46009,15.2,2014
14938,SD,46,46011,14.1,2014
14939,SD,46,46013,11.8,2014
14940,SD,46,46015,14.8,2014
14941,SD,46,46017,40.7,2014
14942,SD,46,46019,15.8,2014
14943,SD,46,46021,9.4,2014
14944,SD,46,46023,24.0,2014
14945,SD,46,46025,13.8,2014
14946,SD,46,46027,24.9,2014
14947,SD,46,46029,10.3,2014
14948,SD,46,46031,38.6,2014
14949,SD,46,46033,10.7,2014
14950,SD,46,46035,12.3,2014
14951,SD,46,46037,16.3,2014
14952,SD,46,46039,10.1,2014
14953,SD,46,46041,27.2,2014
14954,SD,46,46043,11.6,2014
14955,SD,46,46045,10.5,2014
14956,SD,46,46047,17.0,2014
14957,SD,46,46049,13.2,2014
14958,SD,46,46051,10.0,2014
14959,SD,46,46053,18.3,2014
14960,SD,46,46055,12.0,2014
14961,SD,46,46057,10.4,2014
14962,SD,46,46059,10.0,2014
14963,SD,46,46061,8.1,2014
14964,SD,46,46063,11.2,2014
14965,SD,46,46065,11.0,2014
14966,SD,46,46067,13.2,2014
14967,SD,46,46069,10.1,2014
14968,SD,46,46071,33.9,2014
14969,SD,46,46073,14.9,2014
14970,SD,46,46075,13.1,2014
14971,SD,46,46077,10.1,2014
14972,SD,46,46079,9.5,2014
14973,SD,46,46081,13.6,2014
14974,SD,46,46083,4.3,2014
14975,SD,46,46085,24.9,2014
14976,SD,46,46087,10.0,2014
14977,SD,46,46089,17.0,2014
14978,SD,46,46091,12.0,2014
14979,SD,46,46093,10.4,2014
14980,SD,46,46095,33.2,2014
14981,SD,46,46097,12.4,2014
14982,SD,46,46099,11.5,2014
14983,SD,46,46101,12.3,2014
14984,SD,46,46103,14.1,2014
14985,SD,46,46105,15.2,2014
14986,SD,46,46107,11.0,2014
14987,SD,46,46109,20.4,2014
14988,SD,46,46111,14.7,2014
14989,SD,46,46113,52.2,2014
14990,SD,46,46115,11.7,2014
14991,SD,46,46117,8.8,2014
14992,SD,46,46119,6.3,2014
14993,SD,46,46121,47.4,2014
14994,SD,46,46123,19.9,2014
14995,SD,46,46125,10.2,2014
14996,SD,46,46127,6.3,2014
14997,SD,46,46129,15.9,2014
14998,SD,46,46135,13.8,2014
14999,SD,46,46137,44.6,2014
15000,TN,47,47001,15.6,2014
15001,TN,47,47003,19.1,2014
15002,TN,47,47005,21.4,2014
15003,TN,47,47007,28.5,2014
15004,TN,47,47009,14.7,2014
15005,TN,47,47011,17.5,2014
15006,TN,47,47013,22.7,2014
15007,TN,47,47015,16.4,2014
15008,TN,47,47017,20.8,2014
15009,TN,47,47019,24.6,2014
15010,TN,47,47021,12.7,2014
15011,TN,47,47023,20.1,2014
15012,TN,47,47025,24.0,2014
15013,TN,47,47027,24.0,2014
15014,TN,47,47029,27.8,2014
15015,TN,47,47031,16.8,2014
15016,TN,47,47033,19.0,2014
15017,TN,47,47035,16.6,2014
15018,TN,47,47037,19.9,2014
15019,TN,47,47039,19.9,2014
15020,TN,47,47041,20.1,2014
15021,TN,47,47043,14.3,2014
15022,TN,47,47045,19.6,2014
15023,TN,47,47047,14.7,2014
15024,TN,47,47049,28.1,2014
15025,TN,47,47051,16.5,2014
15026,TN,47,47053,19.5,2014
15027,TN,47,47055,16.9,2014
15028,TN,47,47057,21.9,2014
15029,TN,47,47059,17.7,2014
15030,TN,47,47061,26.1,2014
15031,TN,47,47063,23.4,2014
15032,TN,47,47065,15.9,2014
15033,TN,47,47067,29.5,2014
15034,TN,47,47069,25.3,2014
15035,TN,47,47071,21.7,2014
15036,TN,47,47073,19.6,2014
15037,TN,47,47075,24.7,2014
15038,TN,47,47077,19.1,2014
15039,TN,47,47079,20.5,2014
15040,TN,47,47081,20.2,2014
15041,TN,47,47083,19.1,2014
15042,TN,47,47085,17.6,2014
15043,TN,47,47087,23.4,2014
15044,TN,47,47089,17.8,2014
15045,TN,47,47091,26.4,2014
15046,TN,47,47093,17.7,2014
15047,TN,47,47095,41.9,2014
15048,TN,47,47097,24.8,2014
15049,TN,47,47099,21.8,2014
15050,TN,47,47101,20.3,2014
15051,TN,47,47103,16.5,2014
15052,TN,47,47105,13.6,2014
15053,TN,47,47107,17.4,2014
15054,TN,47,47109,23.5,2014
15055,TN,47,47111,19.3,2014
15056,TN,47,47113,20.9,2014
15057,TN,47,47115,20.6,2014
15058,TN,47,47117,15.5,2014
15059,TN,47,47119,15.5,2014
15060,TN,47,47121,20.8,2014
15061,TN,47,47123,20.6,2014
15062,TN,47,47125,13.9,2014
15063,TN,47,47127,12.5,2014
15064,TN,47,47129,23.4,2014
15065,TN,47,47131,20.8,2014
15066,TN,47,47133,18.9,2014
15067,TN,47,47135,23.6,2014
