lat,lon,coordinates_id
28.82101,-81.887844,7704
28.819031,-81.88867,7705
29.192232,-82.086498,7706
28.818199,-81.887927,7707
28.818254,-81.886892,7708
29.168532,-82.137855,7709
28.817871,-81.88708,7710
29.194134,-82.087053,7711
29.187618,-82.106499,7712
29.186439,-82.109644,7713
29.186759,-82.109339,7714
29.193219,-82.094477,7715
29.170726,-82.140334,7716
29.171291,-82.139538,7717
28.813916,-81.887773,7718
29.186534,-82.112638,7719
29.19508,-82.091875,7720
29.173146,-82.141059,7721
29.200061,-82.083573,7722
28.787281,-81.985802,7723
28.78682,-81.981978,7724
29.158639,-82.166368,7725
29.187367,-82.122651,7726
29.207995,-82.068688,7727
29.209375,-82.063859,7728
28.811282,-81.877254,7729
29.159886,-82.16832,7730
28.524421,-80.681465,7731
28.948032,-80.884441,7732
29.028019,-80.894031,7733
28.972324,-80.896142,7734
29.00497,-80.915529,7735
29.006545,-80.918304,7736
28.614902,-80.806982,7737
28.615588,-80.807883,7738
28.612849,-80.806921,7739
28.396699,-80.611798,7740
28.398623,-80.614884,7741
28.39273,-80.6084,7742
28.391232,-80.607434,7743
28.672583,-80.848736,7744
28.591043,-80.803412,7745
28.582638,-80.801217,7746
28.574197,-80.799175,7747
28.568415,-80.797745,7748
29.014735,-80.941355,7749
29.01435,-80.941378,7750
28.638362,-80.846159,7751
29.013691,-80.943292,7752
29.013577,-80.943871,7753
29.013327,-80.949006,7754
28.61723,-80.840779,7755
28.665842,-80.868222,7756
28.619124,-80.842668,7757
28.66712,-80.87363,7758
28.355413,-80.608825,7759
28.354501,-80.608877,7760
28.353087,-80.609111,7761
28.352018,-80.608362,7762
29.012511,-80.969461,7763
28.479592,-80.770492,7764
28.472155,-80.767359,7765
28.471108,-80.766976,7766
28.569635,-80.847001,7767
29.15239,-80.970089,7768
28.552586,-80.840005,7769
29.149896,-80.972721,7770
28.553284,-80.84376,7771
28.553135,-80.844521,7772
28.553231,-80.845,7773
28.317909,-80.608595,7774
28.318656,-80.610622,7775
28.552565,-80.847298,7776
28.358666,-80.665148,7777
28.316977,-80.610353,7778
28.553269,-80.849158,7779
29.01343,-80.99264,7780
29.013283,-80.993388,7781
28.383909,-80.702503,7782
28.383697,-80.703206,7783
28.550022,-80.85287,7784
28.383897,-80.704659,7785
29.14219,-80.987289,7786
29.142242,-80.988192,7787
28.374589,-80.700523,7788
28.373147,-80.699978,7789
28.357728,-80.687528,7790
28.356544,-80.686334,7791
28.35461,-80.684437,7792
28.357752,-80.689926,7795
28.357823,-80.690278,7796
28.365399,-80.699914,7797
28.363794,-80.699919,7798
28.357564,-80.692687,7799
29.128957,-81.002379,7800
29.127325,-81.004577,7801
29.126264,-81.006246,7802
29.166872,-80.998922,7803
28.357433,-80.70063,7804
29.125491,-81.007296,7805
29.126917,-81.007135,7806
29.126399,-81.00793,7807
28.357215,-80.701795,7808
29.123901,-81.010002,7809
29.170994,-81.002152,7810
29.17534,-81.003217,7812
28.395863,-80.755582,7813
28.395869,-80.755582,7814
29.178025,-81.006002,7815
29.116913,-81.019454,7816
29.116575,-81.02062,7817
28.376531,-80.740516,7818
28.397633,-80.764503,7819
28.374592,-80.74097,7820
29.111694,-81.02478,7821
29.11029,-81.025085,7822
29.110894,-81.025086,7823
29.110272,-81.026668,7824
28.37356,-80.743895,7825
29.104416,-81.034044,7826
28.229757,-80.602021,7839
28.218801,-80.603165,7840
28.186327,-80.59331,7841
28.184574,-80.593023,7842
28.181715,-80.592364,7843
28.150441,-80.584437,7844
28.138229,-80.582733,7846
28.122573,-80.575906,7847
28.182888,-80.605738,7848
28.099422,-80.569483,7849
28.090719,-80.565995,7850
28.06872,-80.56113,7851
28.137498,-80.594605,7852
27.763539,-80.397748,7858
28.083682,-80.606122,7871
28.06356,-80.600337,7872
28.127947,-80.630567,7873
28.106179,-80.622236,7874
28.078253,-80.613523,7875
27.652571,-80.357282,7876
27.823666,-80.474709,7877
27.841721,-80.486613,7878
27.828013,-80.478394,7879
27.827999,-80.478414,7880
28.216079,-80.674453,7881
27.840239,-80.487095,7882
27.837554,-80.485655,7883
28.090376,-80.622507,7884
28.122051,-80.639091,7885
28.084654,-80.622763,7886
28.328289,-80.719813,7887
28.078359,-80.620068,7888
28.350306,-80.727242,7889
28.328857,-80.720434,7890
27.751836,-80.436073,7891
28.344118,-80.728242,7892
28.173637,-80.666635,7893
28.332233,-80.726756,7897
28.03636,-80.609862,7901
28.168796,-80.669934,7902
28.174655,-80.672444,7904
28.33039,-80.732061,7905
28.229475,-80.696416,7906
28.051377,-80.621964,7914
28.163324,-80.672624,7917
28.29251,-80.722763,7918
28.231167,-80.700527,7919
28.294752,-80.724131,7920
28.295774,-80.724824,7922
27.689087,-80.411621,7923
28.035692,-80.6194,7924
27.640122,-80.388222,7935
27.637251,-80.388843,7936
27.636797,-80.389642,7937
27.688183,-80.412735,7940
27.631362,-80.389501,7941
27.629489,-80.389617,7942
27.624059,-80.388942,7944
27.625772,-80.38985,7945
27.62855,-80.391525,7946
27.622108,-80.388891,7947
27.6213,-80.388824,7948
27.600181,-80.379958,7950
27.618588,-80.388343,7952
27.617755,-80.388499,7953
27.58881,-80.3778,7954
27.468671,-80.333717,7965
27.454204,-80.327501,7967
27.443578,-80.326263,7974
27.248516,-80.226744,7975
27.432252,-80.326302,7976
27.429904,-80.325605,7977
27.427211,-80.325546,7978
27.428261,-80.32637,7979
27.424798,-80.326252,7980
27.422532,-80.325307,7981
27.24462,-80.23376,7982
27.245371,-80.236664,7985
27.638943,-80.427265,7986
27.44392,-80.340159,7987
27.584693,-80.404757,7988
27.638152,-80.428194,7989
27.446824,-80.350276,7995
27.438175,-80.349305,7996
27.416332,-80.342158,7997
27.636959,-80.443698,8000
27.639273,-80.445928,8002
27.376072,-80.32653,8004
27.638289,-80.448294,8005
27.52161,-80.397748,8006
27.587177,-80.429091,8007
27.63828,-80.451243,8008
27.639623,-80.454724,8011
27.322575,-80.308161,8012
27.640781,-80.456765,8013
27.304391,-80.298939,8016
27.176113,-80.234248,8096
27.177882,-80.236077,8098
27.243826,-80.270425,8117
34.725798,-76.766798,8128
34.727268,-76.771167,8129
34.72763,-76.771778,8130
34.727376,-76.770947,8131
34.736083,-76.792297,8132
34.735651,-76.799019,8133
34.738525,-76.806396,8134
34.735257,-76.811721,8135
34.739022,-76.803863,8136
34.737043,-76.806416,8138
34.738748,-76.807016,8139
34.660915,-77.03434,8140
33.998659,-77.906376,8141
33.917793,-78.018936,8142
34.033277,-77.8922,8143
34.035783,-77.893591,8144
34.035317,-77.89328,8145
34.790478,-76.877142,8146
34.056886,-77.881613,8147
34.049559,-77.900506,8148
34.05036,-77.898864,8149
33.940041,-78.026299,8150
34.688784,-77.068339,8151
34.687072,-77.072347,8152
34.689617,-77.0686,8153
33.908313,-78.074692,8154
34.67717,-77.10471,8155
33.951627,-78.042621,8156
33.951892,-78.043324,8157
33.951585,-78.047839,8158
33.95061,-78.049949,8159
33.944263,-78.05698,8160
33.950615,-78.049959,8161
33.912533,-78.106728,8162
34.106378,-77.900298,8163
33.913453,-78.115036,8164
34.692513,-77.127666,8165
34.692611,-77.130085,8166
34.693515,-77.12845,8167
34.207649,-77.796109,8168
34.207766,-77.79623,8169
34.697023,-77.139727,8170
34.697728,-77.140733,8171
34.729674,-77.092972,8172
34.13531,-77.894077,8173
34.137062,-77.893757,8174
34.861048,-76.896912,8175
34.138504,-77.893413,8176
34.141128,-77.894011,8177
34.863269,-76.897539,8178
34.144739,-77.893318,8179
34.14683,-77.893821,8180
34.427074,-77.545007,8181
34.146507,-77.893107,8182
34.425657,-77.545364,8183
34.703684,-77.154851,8184
34.14642,-77.894932,8185
34.424929,-77.548822,8186
34.867953,-76.899584,8187
34.428721,-77.546895,8188
34.184495,-77.860289,8189
34.708893,-77.164314,8190
34.210465,-77.841326,8192
34.227223,-77.827581,8193
34.225377,-77.829396,8194
34.227105,-77.83042,8195
34.882445,-76.910981,8196
34.175156,-77.892832,8197
34.882256,-76.9104,8198
34.235413,-77.830178,8199
34.23724,-77.829232,8200
34.448864,-77.562918,8201
34.896694,-76.906872,8202
34.896964,-76.908577,8203
34.548292,-77.434311,8204
34.548919,-77.432737,8205
34.548128,-77.433519,8206
34.8978,-76.906998,8207
34.55044,-77.436846,8208
34.197674,-77.889398,8209
34.553326,-77.442842,8210
34.554224,-77.44252,8211
34.560133,-77.440613,8212
34.560042,-77.440452,8213
34.260471,-77.827494,8214
34.908253,-76.933743,8259
34.909065,-76.936975,8260
34.909705,-76.935876,8261
34.910181,-76.936467,8262
34.914003,-76.940767,8264
34.936059,-76.949366,8265
35.907401,-75.598386,8266
35.910358,-75.598301,8267
35.899058,-75.668649,8269
34.651392,-77.316987,8271
35.910026,-75.670237,8274
35.14373,-76.789421,8285
34.674894,-77.336758,8292
34.674887,-77.336772,8293
34.69498,-77.33158,8296
35.142959,-76.831051,8298
34.69588,-77.332611,8299
34.717295,-77.325012,8303
35.140711,-76.844504,8304
34.698473,-77.349612,8305
34.717461,-77.325737,8306
35.333708,-76.627273,8307
35.998068,-75.650943,8336
35.99958,-75.651971,8337
36.006058,-75.65701,8338
36.003979,-75.65465,8339
35.99914,-75.651525,8340
36.042002,-75.674473,8343
36.037294,-75.673288,8344
36.062315,-75.687561,8353
36.097823,-75.722494,8367
36.099136,-75.721621,8368
36.098586,-75.719661,8369
36.162025,-75.751994,8377
35.565569,-76.52322,8382
35.06339,-77.02259,8393
35.081779,-77.030265,8400
35.078613,-77.029426,8402
35.075527,-77.027163,8404
35.081936,-77.03298,8405
34.86528,-120.419194,8436
34.864599,-120.41797,8437
34.864679,-120.416288,8438
34.894875,-120.439694,8439
34.920269,-120.453411,8449
34.914127,-120.435099,8450
34.91777,-120.435795,8451
34.917713,-120.435616,8452
34.918356,-120.435556,8453
34.920079,-120.436376,8454
34.921315,-120.433129,8455
34.923065,-120.43563,8456
34.922299,-120.432463,8457
34.92609,-120.436657,8458
34.927849,-120.43648,8460
34.929667,-120.43543,8461
34.921188,-120.420771,8462
34.920042,-120.419219,8464
34.931743,-120.436551,8465
34.924018,-120.424087,8466
34.924095,-120.423544,8467
34.932871,-120.436585,8468
34.924025,-120.422651,8469
34.923095,-120.420891,8470
34.925145,-120.423498,8471
34.943381,-120.435577,8472
34.933953,-120.418849,8473
34.935637,-120.419156,8474
34.936154,-120.419494,8475
34.937241,-120.41871,8477
34.956187,-120.4351,8479
34.952914,-120.42974,8481
34.953371,-120.418505,8487
34.952298,-120.416147,8489
34.972481,-120.435969,8491
34.972993,-120.435017,8492
34.974164,-120.43517,8493
34.973659,-120.433999,8494
34.979557,-120.434746,8497
34.171129,-119.177047,8589
34.173949,-119.179283,8590
34.173996,-119.17791,8591
34.173758,-119.161184,8593
34.196312,-119.195056,8594
34.174437,-119.159608,8595
34.199073,-119.195439,8596
34.181057,-119.164791,8597
34.195899,-119.177007,8598
32.794452,-117.254545,8642
32.795132,-117.254797,8643
32.796971,-117.256035,8645
32.798096,-117.256337,8649
32.797295,-117.255399,8652
32.798159,-117.255665,8654
32.79869,-117.255945,8655
32.798787,-117.255882,8656
32.795548,-117.252596,8658
32.797875,-117.252292,8663
32.808162,-117.260396,8666
32.797989,-117.250369,8668
32.750646,-117.209039,8669
32.754072,-117.211817,8670
32.797653,-117.249495,8671
32.753914,-117.211083,8672
32.750599,-117.208287,8673
32.798137,-117.249215,8675
32.748472,-117.204816,8678
32.749797,-117.204671,8681
32.832431,-117.277039,8683
32.75192,-117.205329,8684
32.753099,-117.206241,8686
32.751416,-117.2035,8687
32.798662,-117.244736,8688
32.767024,-115.56116,8824
32.762474,-115.530604,8825
32.762713,-115.530655,8826
32.763184,-115.530177,8828
32.764712,-115.535102,8829
32.764777,-115.534825,8831
32.76666,-115.53141,8835
32.766301,-115.529319,8836
32.770301,-115.550328,8837
32.771459,-115.552665,8838
32.768269,-115.534815,8839
32.771546,-115.550729,8840
32.772042,-115.552698,8841
32.777385,-115.571246,8846
32.777649,-115.570592,8848
32.77745,-115.569183,8849
32.774661,-115.551577,8850
32.774922,-115.552629,8851
32.7763,-115.55289,8852
32.785626,-115.569393,8861
32.79579,-115.569455,8869
32.797238,-115.568915,8872
32.798133,-115.570323,8873
32.798757,-115.57038,8875
32.810643,-115.37596,8964
32.163784,-110.994324,9024
32.163908,-110.988974,9028
32.16464,-110.9895,9029
32.1645,-110.9868,9030
32.166664,-110.987852,9031
32.163668,-110.981899,9032
32.177392,-111.002686,9033
32.17935,-111.002792,9035
32.178351,-110.994395,9037
32.164544,-110.968476,9041
32.178201,-110.9801,9044
32.177565,-110.978655,9045
32.161231,-110.943873,9046
32.162075,-110.942813,9047
32.179813,-110.968695,9048
32.162764,-110.941735,9049
32.198901,-110.996278,9050
32.185361,-110.968618,9051
32.185181,-110.96776,9052
32.188383,-110.968741,9053
32.181825,-110.955632,9055
32.156766,-110.916914,9058
32.157208,-110.916912,9059
32.186283,-110.955555,9061
32.186349,-110.955585,9062
32.186746,-110.955508,9063
32.187546,-110.955879,9064
32.192737,-110.963952,9065
32.196874,-110.968113,9066
32.163685,-110.916882,9067
32.184886,-110.946752,9068
32.199378,-110.967954,9069
32.264275,-109.841864,9132
32.264716,-109.841108,9136
32.265327,-109.841751,9137
32.266284,-109.842004,9139
32.191197,-110.774663,9151
32.191199,-110.790324,9153
32.191272,-110.791833,9154
32.205388,-110.789141,9157
32.205853,-110.790335,9160
32.206889,-110.788445,9161
32.253253,-107.749119,9163
32.268136,-107.770835,9164
32.267516,-107.765181,9165
32.26846,-107.767102,9166
32.267439,-107.758955,9167
32.269681,-107.758339,9168
32.269707,-107.757239,9169
32.269519,-107.748815,9170
32.270265,-107.752907,9171
32.34586,-108.69216,9178
32.34358,-108.712877,9179
31.881044,-106.611403,9183
31.849255,-106.582444,9186
31.837309,-106.557068,9197
31.835717,-106.553479,9199
31.864943,-106.576408,9200
31.836204,-106.550843,9203
31.835546,-106.54759,9205
31.882262,-106.583627,9215
31.900881,-106.598198,9220
31.904108,-106.600084,9222
31.860855,-106.560565,9224
31.906726,-106.599438,9225
31.859843,-106.558665,9227
31.883401,-106.577928,9228
31.900534,-106.592336,9229
31.860322,-106.558468,9230
31.886694,-106.579661,9231
31.831998,-106.534582,9234
31.862938,-106.558466,9235
31.884728,-106.575696,9236
31.830538,-106.531498,9237
31.829148,-106.529961,9238
31.831628,-106.531586,9239
31.829935,-106.528188,9242
31.829775,-106.528002,9243
31.852055,-106.541252,9244
31.909429,-106.584748,9245
31.990909,-106.605197,9253
31.774827,-106.267384,9339
31.768739,-106.297687,9346
31.768934,-106.301146,9348
31.766508,-106.318622,9351
31.768133,-106.319646,9352
31.76856,-106.318564,9353
31.768543,-106.319496,9354
31.768539,-106.319973,9355
31.79248,-106.233582,9356
32.119892,-103.189606,9388
32.396301,-104.221984,9389
32.410664,-104.229258,9390
32.412842,-104.229172,9391
32.417114,-104.228576,9392
32.417087,-104.229972,9393
32.42525,-104.228814,9394
32.427271,-104.221479,9395
32.428342,-104.229809,9396
32.435177,-104.241811,9397
32.435223,-104.243374,9398
32.435247,-104.244054,9399
32.436245,-104.242626,9400
32.43592,-104.248525,9401
32.438577,-104.255261,9402
31.874598,-102.417821,9412
31.864017,-102.39828,9420
31.864576,-102.396517,9422
31.852074,-102.369404,9429
31.867897,-102.37969,9430
31.87999,-102.38461,9431
31.880638,-102.384729,9432
31.881394,-102.38524,9433
31.880603,-102.383933,9434
31.881519,-102.384154,9435
31.881854,-102.384145,9436
31.883273,-102.384048,9437
31.883048,-102.383791,9438
31.885253,-102.385377,9439
31.855959,-102.362618,9440
31.893323,-102.387749,9441
31.857169,-102.358513,9442
31.910602,-102.395143,9443
31.858835,-102.356339,9444
31.859872,-102.349407,9445
31.859953,-102.348754,9446
31.861127,-102.346814,9447
31.888491,-102.355322,9448
31.877496,-102.34679,9449
31.891694,-102.35292,9450
31.890638,-102.349227,9451
31.890849,-102.348858,9452
31.891075,-102.347275,9453
31.892347,-102.34143,9454
31.876361,-102.329637,9455
31.865024,-102.301763,9482
31.8774,-102.328491,9505
31.878839,-102.328725,9506
31.900455,-102.281982,9512
31.91494,-102.215638,9513
31.914969,-102.225725,9515
31.904478,-102.284204,9516
31.895592,-102.325862,9518
31.894892,-102.328952,9519
31.894329,-102.332077,9520
31.895344,-102.335286,9529
31.894933,-102.338454,9530
31.905031,-102.302609,9535
31.895813,-102.342687,9539
31.898113,-102.334994,9540
31.89659,-102.342763,9541
31.900586,-102.337554,9544
31.916418,-102.288697,9545
31.916756,-102.290778,9546
31.917417,-102.292189,9547
31.91743,-102.292863,9548
31.920417,-102.292836,9550
31.92583,-102.284996,9553
30.930271,-99.783777,9555
31.430182,-100.409554,9559
31.424786,-100.421876,9560
31.37573,-100.488521,9561
31.419568,-100.441322,9562
31.442581,-100.412795,9563
31.406954,-100.477833,9564
31.112772,-99.335909,9565
31.135271,-99.341024,9566
31.430696,-100.455244,9567
31.430223,-100.45592,9568
31.421964,-100.466731,9569
31.115436,-99.335325,9570
31.114836,-99.334913,9571
31.422983,-100.46643,9572
31.431708,-100.455709,9573
31.121224,-99.335862,9574
31.44197,-100.442493,9575
31.120667,-99.335203,9576
31.442498,-100.442539,9577
31.47062,-100.410769,9578
31.47106,-100.41438,9579
31.476325,-100.409266,9580
31.44263,-100.465452,9581
31.460054,-100.443513,9582
31.469519,-100.432197,9583
31.463047,-100.444644,9584
31.423223,-100.496192,9585
31.463859,-100.444741,9586
31.425337,-100.49745,9587
31.466617,-100.445868,9588
31.428092,-100.498262,9589
31.449658,-100.47198,9591
31.446644,-100.47718,9592
31.445681,-100.478513,9593
31.445523,-100.478869,9594
31.443831,-100.483133,9595
31.438474,-100.491116,9596
31.437878,-100.49198,9597
31.437238,-100.49421,9598
31.438283,-100.493062,9599
31.472526,-100.449602,9600
31.426399,-100.509398,9601
31.482518,-100.436748,9602
31.427843,-100.510767,9603
31.434692,-100.503601,9604
31.42825,-100.511588,9605
31.428461,-100.512794,9606
31.479332,-100.447558,9607
31.476957,-100.454261,9608
31.596581,-100.180525,9609
31.482422,-100.44992,9610
31.484175,-100.461098,9611
31.488093,-100.460883,9612
31.499903,-100.460671,9613
30.751412,-99.23717,9614
31.726955,-99.957834,9616
31.727673,-99.957208,9617
31.886944,-100.291679,9618
31.811461,-99.422741,9619
31.730053,-98.989724,9622
31.729672,-98.98696,9623
31.729458,-98.985861,9624
31.730641,-98.984475,9625
31.728832,-98.982165,9626
31.727925,-98.979035,9627
31.731396,-98.981969,9628
31.729286,-98.978403,9629
31.728693,-98.977732,9630
31.729692,-98.977885,9631
31.731499,-98.973904,9632
31.733915,-98.965127,9633
31.734151,-98.964101,9634
31.737999,-98.961385,9635
31.73762,-98.958095,9636
30.759958,-98.679194,9637
30.759825,-98.675609,9638
30.063744,-99.17506,9639
30.062807,-99.173132,9640
30.062731,-99.171046,9641
30.061907,-99.169412,9642
30.059488,-99.167812,9643
30.059352,-99.163969,9644
30.05831,-99.16198,9645
30.057211,-99.159322,9646
31.836078,-100.994389,9647
30.285321,-98.885963,9648
30.054523,-99.149221,9649
31.122538,-97.904593,9650
31.119444,-97.892971,9651
31.120462,-97.893082,9652
31.119383,-97.890107,9653
31.119609,-97.889303,9654
31.12074,-97.89038,9655
31.120472,-97.888137,9656
31.120877,-97.878705,9657
31.053928,-98.177465,9658
31.118449,-97.870761,9659
31.120258,-97.867824,9660
31.119507,-97.866211,9661
31.059499,-98.18109,9662
31.1203,-97.866089,9663
31.060362,-98.181038,9664
31.062075,-98.182089,9665
31.068496,-98.183761,9666
31.070104,-98.18492,9667
31.075142,-98.185508,9668
31.088066,-97.810508,9669
31.092676,-97.806586,9670
31.095168,-97.805976,9671
31.100334,-97.80381,9672
31.100651,-97.798279,9673
31.085632,-97.786825,9674
31.108095,-97.800976,9675
31.086248,-97.785356,9676
31.109538,-97.79971,9677
31.113261,-97.798889,9678
31.130424,-97.800964,9679
31.130804,-97.797541,9680
31.078791,-97.763167,9681
31.12735,-97.791622,9682
31.080011,-97.761634,9683
31.0543,-97.748607,9684
31.078377,-97.757079,9685
31.127982,-97.785397,9686
31.152988,-97.801801,9687
31.142578,-97.789529,9688
31.096283,-97.753029,9689
31.099285,-97.75103,9690
31.104828,-97.749698,9691
31.104188,-97.748949,9692
31.107301,-97.748726,9693
31.069555,-97.729408,9694
31.110416,-97.747902,9695
31.110893,-97.747551,9696
31.069004,-97.727899,9697
31.109381,-97.746305,9698
31.137371,-97.765083,9699
31.13742,-97.765051,9700
31.111872,-97.747222,9701
31.137676,-97.765088,9702
31.137543,-97.764658,9703
31.070006,-97.726301,9704
31.135551,-97.757075,9705
31.145904,-97.764708,9706
31.089984,-97.729158,9707
31.092549,-97.728925,9709
31.120422,-97.740438,9710
31.12475,-97.741288,9711
31.090276,-97.721542,9712
31.090219,-97.721021,9713
31.149082,-97.755876,9714
31.095567,-97.721119,9715
31.072303,-97.709427,9716
31.117119,-97.727796,9717
31.073747,-97.707811,9718
31.088242,-97.712425,9719
31.087864,-97.711456,9720
31.075761,-97.705932,9721
31.126909,-97.730595,9722
31.075805,-97.703487,9723
31.126522,-97.727423,9724
31.109126,-97.716269,9725
31.108719,-97.715021,9726
31.125608,-97.723862,9727
31.125467,-97.722954,9728
31.079384,-97.699526,9729
31.104839,-97.70536,9730
31.10331,-97.704201,9731
31.116302,-97.707765,9732
31.123777,-97.697435,9733
31.07281,-97.675602,9734
31.069752,-97.673785,9735
31.06836,-97.670961,9736
31.072083,-97.670033,9737
31.06962,-97.667049,9738
31.064009,-97.665368,9739
31.064519,-97.664175,9740
31.072768,-97.665656,9741
31.058773,-97.660751,9745
30.948936,-95.910966,9746
31.092985,-95.963699,9747
30.963606,-95.886486,9748
30.964113,-95.88552,9749
30.964348,-95.885069,9750
30.965118,-95.880499,9751
31.258271,-95.990186,9752
31.258444,-95.991225,9753
30.585341,-95.944554,9754
30.661021,-96.302469,9755
30.67044,-96.318607,9756
30.695579,-96.3616,9757
30.673957,-96.335205,9758
30.738336,-95.593765,9759
30.665945,-96.327264,9760
30.672673,-96.33669,9761
30.665169,-96.326671,9762
30.666018,-96.327859,9763
30.671598,-96.336012,9764
30.671351,-96.339572,9765
30.691336,-96.368297,9766
30.659823,-96.330911,9767
30.659382,-96.331716,9768
30.657918,-96.330309,9769
30.658448,-96.332828,9770
30.65218,-96.335143,9771
31.447787,-96.074954,9772
30.656539,-96.343123,9773
31.448548,-96.078648,9774
30.7262,-95.5767,9775
30.68249,-96.382362,9776
30.635888,-96.324519,9777
30.669287,-96.37027,9778
30.622143,-96.303717,9779
30.681,-96.385414,9780
30.667446,-96.371483,9781
30.719074,-95.574432,9782
30.633615,-96.327723,9783
30.719165,-95.572277,9784
30.633404,-96.328984,9785
30.717833,-95.572079,9786
30.663787,-96.371853,9787
30.64622,-96.349785,9788
30.716993,-95.570497,9789
30.631225,-96.331755,9790
30.71811,-95.567676,9791
30.715753,-95.569573,9792
30.658644,-96.370034,9793
30.71998,-95.563545,9794
30.640421,-96.348806,9795
30.714838,-95.567436,9796
30.643502,-96.353944,9797
30.64082,-96.350913,9798
30.617254,-96.315764,9799
30.637479,-96.347002,9800
30.616932,-96.316265,9801
30.670288,-96.389526,9802
30.62637,-96.332725,9803
30.724039,-95.55616,9804
30.650249,-96.366753,9805
30.622301,-96.327084,9806
30.622681,-96.327766,9807
30.711558,-95.566602,9808
30.608755,-96.306926,9809
30.616265,-96.319708,9810
30.617866,-96.323312,9811
30.616558,-96.321549,9812
30.724053,-95.553063,9813
30.725582,-95.551782,9814
30.707703,-95.566406,9815
30.607364,-96.308448,9816
30.708768,-95.564705,9818
30.607762,-96.310298,9819
30.607388,-96.309816,9820
30.606461,-96.309342,9821
30.606263,-96.309663,9822
30.706973,-95.563669,9823
30.72405,-95.548489,9824
30.706249,-95.563492,9825
30.594583,-96.292798,9826
30.622138,-96.342004,9827
30.71693,-95.549099,9828
30.710414,-95.551691,9829
30.709976,-95.550789,9830
30.61707,-96.3438,9831
30.583104,-96.285359,9832
30.708319,-95.549744,9833
30.618734,-96.347605,9834
30.583178,-96.28745,9835
30.616922,-96.34746,9836
30.612017,-96.340713,9837
30.612336,-96.341372,9838
30.620354,-96.35674,9839
30.705967,-95.545937,9840
30.633261,-96.378743,9841
31.061293,-94.035069,9842
30.928643,-93.996473,9843
30.9163,-93.99629,9844
30.911881,-93.996324,9845
30.911499,-93.993421,9846
30.911295,-93.99644,9847
30.909286,-93.995391,9848
30.905938,-94.015961,9849
30.846945,-93.758998,9850
30.775613,-94.414714,9851
30.764427,-94.416486,9852
31.534846,-94.126034,9853
30.444132,-93.967864,9854
30.856293,-93.289554,9855
30.860246,-93.287664,9856
30.857778,-93.28826,9857
30.856277,-93.288638,9858
30.851868,-93.289524,9859
30.851423,-93.289505,9860
30.850465,-93.289437,9861
30.779394,-94.690821,9862
31.115151,-93.271636,9863
31.118282,-93.270671,9864
31.123898,-93.268483,9865
31.125196,-93.26808,9866
31.126093,-93.268009,9867
31.142778,-93.272075,9868
31.125452,-93.267611,9869
31.128746,-93.26731,9870
31.130738,-93.265981,9871
31.133288,-93.265882,9872
31.135436,-93.265287,9873
30.841793,-93.271863,9874
31.055841,-93.250316,9875
31.13541,-93.26204,9876
31.141713,-93.263479,9877
31.055778,-93.244875,9878
31.054689,-93.243166,9879
31.054406,-93.236894,9880
30.628036,-94.636262,9881
30.349236,-94.175875,9882
30.350691,-94.186181,9883
30.341497,-94.149587,9884
30.344485,-94.181692,9885
31.046289,-93.215435,9886
30.34386,-94.180435,9887
30.343942,-94.181764,9888
31.614004,-93.669355,9889
30.341951,-94.181754,9890
31.317839,-94.698612,9892
31.318144,-94.699322,9893
31.28854,-94.729308,9894
31.313378,-94.715988,9895
31.312441,-94.719084,9896
31.296292,-94.729264,9897
31.298728,-94.728589,9898
31.297862,-94.729115,9899
31.299282,-94.728534,9900
31.309577,-94.723191,9901
31.302063,-94.727801,9902
31.29681,-94.730744,9903
31.310432,-94.724382,9904
31.299511,-94.731436,9905
31.312963,-94.724793,9906
31.1884,-94.781036,9908
31.190766,-94.781578,9909
31.320145,-94.727208,9910
31.333939,-94.719241,9911
31.333729,-94.719475,9912
31.333345,-94.720704,9913
31.323937,-94.727014,9914
31.325495,-94.726349,9915
31.326284,-94.725925,9916
31.326028,-94.72612,9917
31.325297,-94.726618,9918
31.340639,-94.718081,9919
30.993893,-94.827628,9920
31.56792,-93.489638,9921
31.568553,-93.489709,9922
31.568408,-93.487432,9923
31.316712,-94.752836,9924
31.384416,-94.713715,9925
31.332843,-94.757426,9926
31.334375,-94.759794,9927
30.450554,-93.431154,9928
30.450632,-93.426656,9929
30.451205,-93.425316,9930
31.411116,-94.718945,9931
30.263436,-94.221833,9932
30.256397,-94.198756,9933
31.103869,-92.061377,9934
31.104133,-92.062561,9935
31.113639,-92.065628,9936
31.120835,-92.068327,9937
30.959374,-92.189453,9938
31.189037,-92.108524,9939
30.877496,-92.412954,9940
31.073773,-92.432129,9941
30.687699,-92.26419,9942
30.687249,-92.264377,9943
30.686805,-92.264697,9944
30.682625,-92.261635,9945
30.567701,-91.957419,9946
31.272975,-92.401625,9947
31.413091,-92.20214,9948
30.546859,-91.964827,9949
30.545815,-91.96434,9950
30.544211,-92.079507,9951
30.543232,-92.080676,9952
31.26116,-92.44692,9953
31.262957,-92.449491,9954
31.263393,-92.450148,9955
30.532178,-92.078426,9956
30.53245,-92.08197,9957
31.27835,-92.447411,9958
31.269308,-92.457735,9959
31.269398,-92.458886,9960
31.273679,-92.457175,9961
31.276497,-92.456789,9962
30.524932,-92.081817,9963
31.272113,-92.462634,9964
31.27291,-92.46285,9965
31.333455,-92.405247,9966
31.333529,-92.406922,9967
